,0
122,19382.36200000001
123,18581.365000000005
124,18218.363000000005
125,17670.360000000008
126,16292.362000000006
127,15873.365000000007
128,17277.360000000008
129,17472.359000000004
130,17427.363000000005
131,18408.363000000005
132,19738.36500000001
133,20120.36500000001
134,19935.36200000001
135,20525.36200000001
136,21137.361000000008
137,21591.357000000007
138,20627.357000000007
139,20654.35500000001
140,20667.354000000007
141,19059.35700000001
142,17528.354000000007
143,17697.356000000007
144,18285.35700000001
145,18888.354000000007
146,18669.35700000001
147,18065.357000000007
148,18880.356000000007
149,18867.358000000007
150,19054.359000000008
151,19665.357000000007
152,19288.354000000007
153,18500.355000000007
154,18719.353000000006
155,17573.35100000001
156,16788.352000000006
157,17173.353000000006
158,16804.351000000002
159,17194.351000000006
160,17389.351000000006
161,18383.352000000006
162,19166.351000000006
163,19526.353000000006
164,18725.355000000003
165,19139.353000000006
166,19924.352000000006
167,20894.353000000006
168,20560.34900000001
169,19970.351000000006
170,19195.351000000006
171,18359.356000000007
172,17961.357000000007
173,18362.356000000007
174,18765.354000000007
175,19345.356000000007
176,18995.354000000007
177,18979.355000000003
178,20164.352000000006
179,19753.355000000003
180,20346.354000000007
181,20426.350000000006
182,20447.34900000001
183,20076.348000000005
184,19849.350000000006
185,18858.35100000001
186,17835.354000000007
187,17018.358000000007
188,16596.360000000008
189,16588.360000000008
190,16388.361000000008
191,17168.361000000008
192,17956.360000000008
193,18164.358000000007
194,17779.358000000007
195,17761.361000000008
196,18984.357000000007
197,19424.352000000006
198,19235.352000000006
199,19056.352000000006
200,18139.348000000005
201,17525.350000000006
202,16860.355000000003
203,17052.354000000007
204,17613.356000000003
205,18401.355000000003
206,18206.355000000003
207,18380.357000000004
208,18730.360000000008
209,18719.361000000004
210,19713.360000000008
211,19713.360000000008
212,20263.363000000005
213,19889.363000000005
214,19662.365000000005
215,18682.366000000005
216,18260.368000000006
217,17881.368000000006
218,17499.367000000006
219,17507.366000000005
220,17456.369000000006
221,17843.369000000006
222,17825.373000000007
223,18273.368000000006
224,18094.367000000006
225,17469.370000000006
226,17862.371000000006
227,17793.376000000007
228,17448.373000000007
229,17630.375000000007
230,17026.375000000007
231,17023.375000000007
232,17015.375000000007
233,17031.373000000007
234,16986.376000000007
235,17595.374000000007
236,17384.374000000007
237,17555.37600000001
238,18177.37200000001
239,17771.373000000007
240,18324.375000000007
241,18477.379000000008
242,18888.37800000001
243,18941.373000000007
244,18522.375000000007
245,18928.373000000007
246,18114.376000000007
247,17753.374000000007
248,18141.376000000007
249,17928.377000000008
250,17780.371000000006
251,17387.371000000006
252,17200.371000000006
253,17397.37000000001
254,17405.37000000001
255,16853.369000000006
256,17491.36400000001
257,18519.36200000001
258,18101.365000000005
259,18316.361000000008
260,17704.36300000001
261,17691.36500000001
262,17691.36700000001
263,18094.36500000001
264,18281.36600000001
265,18070.367000000006
266,18639.36800000001
267,18204.371000000006
268,18388.371000000006
269,17974.374000000003
270,18319.379000000008
271,18674.379000000008
272,18669.379000000008
273,18071.38100000001
274,17911.378000000004
275,17681.38100000001
276,16962.377000000008
277,16420.375000000007
278,16596.376000000004
279,16398.374000000007
280,16182.377000000008
281,16166.378000000008
282,16398.376000000004
283,16372.380000000006
284,16369.378000000008
285,16361.379000000006
286,17165.377000000008
287,17734.378000000004
288,16967.376000000004
289,16999.373000000007
290,16219.373000000005
291,16040.372000000005
292,15618.375000000005
293,15613.376000000006
294,15963.379000000006
295,15733.383000000007
296,16703.384000000005
297,16898.375000000007
298,16664.377000000008
299,16642.370000000006
300,17000.367000000006
301,17000.363000000005
302,16573.360000000004
303,16562.353000000006
304,16353.347000000005
305,16260.345000000007
306,14914.337000000005
307,14537.331000000004
308,14946.325000000004
309,14978.317000000005
310,14740.307000000004
311,14924.300000000007
312,14924.290000000005
313,14676.294000000005
314,14479.291000000007
315,14505.279000000006
316,15074.270000000006
317,15630.264000000006
318,14799.275000000007
319,14616.272000000006
320,14187.271000000004
321,13824.273000000005
322,14054.275000000005
323,14072.266000000005
324,14317.298000000006
325,13938.341000000006
326,15302.376000000007
327,15630.400000000005
328,16226.427000000003
329,16361.452000000005
330,16771.475000000002
331,17189.495000000003
332,17643.514000000003
333,17907.534000000003
334,18064.56
335,18375.579000000005
336,18028.556
337,17729.552
338,18155.535
339,18336.518
340,18658.508
341,18846.501
342,18558.486
343,18619.476
344,18281.464
345,18681.438000000002
346,18905.442000000003
347,19082.432000000004
348,18667.417000000005
349,18867.401
350,20270.389000000003
351,20109.380000000005
352,20030.366
353,19753.371000000003
354,20043.363
355,19627.361000000004
356,19528.361000000004
357,19328.357000000004
358,19373.356
359,19387.345
360,19638.339
361,19598.336000000003
362,19780.33
363,19479.351000000002
364,19525.345
365,19764.349000000002
366,19150.361
367,19080.353
368,19461.353
369,19278.349000000002
370,19639.336
371,19770.34
372,20111.346
373,19933.351000000002
374,19724.351000000002
375,20054.354
376,20435.358
377,20755.362
378,20284.362
379,20545.349000000002
380,20464.346000000005
381,20477.337000000003
382,20089.351000000002
383,20125.355000000003
384,20123.333
385,19418.317000000003
386,19209.29
387,18857.264000000003
388,18999.221
389,18706.177
390,11906.154
391,11365.138
392,11092.107
393,10750.092
394,10430.060000000001
395,10647.015
396,10187.018
397,10129.014
398,10429.011
399,10127.005000000001
400,10287.003
401,10415.002
402,10620.0
403,10380.001
404,10120.002
405,10300.005000000001
406,10310.003
407,10705.002
408,10320.001
409,9210.002
410,9015.002
411,9020.001
412,8805.001
413,8980.001
414,9350.001
415,8735.003
416,8915.002
417,8700.002
418,8665.005000000001
419,8595.007
420,8590.004
421,8360.003
422,8360.003
423,8355.004
424,8125.003000000001
425,8695.002
426,8485.001
427,8465.001
428,8835.001
429,8635.002
430,9020.003
431,9415.002
432,9610.002
433,9415.002
434,9415.002
435,9610.002
436,9800.003
437,9790.005000000001
438,9600.004
439,11300.002
440,11110.001
441,11300.002
442,11295.003
443,11495.002
444,12085.001
445,11310.0
446,11500.001
447,11305.001
448,11495.002
449,11495.002
450,11305.001
451,10920.0
452,10920.0
453,11115.0
454,10720.001
455,11305.001
456,10920.002
457,11115.004
458,11505.004
459,11310.004
460,11700.004
461,11695.005000000001
462,11690.007
463,11700.006
464,11310.006
465,11505.006
466,11700.006
467,11890.008
468,11695.008
469,11890.008
470,10395.008
471,10785.008
472,10780.009
473,10980.008
474,11955.008
475,11760.008
476,11955.008
477,12150.008
478,12345.008
479,12735.008
480,12925.013
481,12730.016000000001
482,12735.015000000001
483,12930.015000000001
484,12930.015000000001
485,13515.015000000001
486,13125.015000000001
487,13320.015000000001
488,13515.016000000001
489,13510.017000000002
490,13895.018000000002
491,13895.019000000002
492,14480.021
493,14290.02
494,14100.019
495,13905.019
496,14100.019
497,14295.02
498,14100.021
499,14100.022
500,13705.023000000001
501,13700.024000000001
502,14080.027000000002
503,14480.025000000001
504,13570.025000000001
505,13570.025000000001
506,13955.028000000002
507,13755.029000000002
508,13955.028000000002
509,13960.028000000002
510,14355.027000000002
511,13960.028000000002
512,13765.028000000002
513,14355.027000000002
514,14160.027000000002
515,14590.028000000002
516,14235.029000000002
517,14235.030000000002
518,14820.030000000002
519,14435.029000000002
520,14825.030000000002
521,15020.030000000002
522,14820.031000000003
523,14230.032000000003
524,14630.030000000002
525,14240.030000000002
526,14085.031000000003
527,14280.031000000003
528,13890.034000000003
529,14475.034000000003
530,13885.036000000004
531,14280.037000000004
532,14475.037000000004
533,14475.039000000004
534,15060.040000000005
535,15255.041000000005
536,15370.044000000004
537,15165.046000000004
538,15400.046000000004
539,15210.045000000004
540,15210.047000000004
541,14825.046000000004
542,14240.046000000004
543,14670.045000000004
544,14475.045000000004
545,14865.046000000004
546,14905.045000000004
547,15105.044000000004
548,15495.045000000004
549,14910.045000000004
550,15295.046000000004
551,16070.047000000004
552,16075.048000000004
553,15875.051000000005
554,16075.052000000005
555,15710.051000000005
556,16175.050000000005
557,15595.051000000005
558,15795.050000000005
559,16180.052000000005
560,15780.057000000004
561,16470.058000000005
562,17055.058000000005
563,16910.055000000004
564,17300.056000000004
565,17305.055000000004
566,17345.054000000004
567,17145.055000000004
568,17735.054000000004
569,19275.052000000003
570,19270.054000000004
571,18340.053000000004
572,17400.058000000005
573,17985.058000000005
574,17990.058000000005
575,17730.059000000005
576,17140.063000000006
577,17770.062000000005
578,19065.066000000003
579,19230.066000000003
580,19230.069000000003
581,20205.070000000003
582,20195.075000000004
583,20205.073000000004
584,19425.074000000004
585,19815.075000000004
586,20400.077000000005
587,20000.081000000006
588,19605.087000000007
589,19755.090000000007
590,20160.089000000007
591,20550.091000000008
592,21000.099000000006
593,20570.104000000007
594,20960.104000000007
595,20375.108000000007
596,20375.111000000008
597,20420.116000000005
598,20475.117000000006
599,20305.118000000006
600,20470.12400000001
601,20085.127000000008
602,20105.13200000001
603,20360.13300000001
604,20905.13900000001
605,19220.14300000001
606,18690.144000000008
607,19325.146000000008
608,19130.14600000001
609,19080.149000000012
610,19005.15100000001
611,19100.15000000001
612,19480.15300000001
613,19715.15900000001
614,19930.16000000001
615,20625.15900000001
616,21175.167000000012
617,20880.173000000013
618,21445.170000000013
619,21695.168000000012
620,21970.166000000012
621,22420.166000000012
622,22640.167000000012
623,22340.168000000012
624,21610.17100000001
625,21550.17700000001
626,21535.18200000001
627,19905.185000000012
628,20130.185000000012
629,20275.18800000001
630,20315.192000000014
631,19180.194000000014
632,19015.191000000013
633,19220.19500000001
634,19480.196000000014
635,19120.201000000015
636,18810.201000000012
637,18855.202000000012
638,18625.202000000012
639,18525.202000000012
640,18555.208000000013
641,19130.210000000014
642,19695.213000000014
643,19745.21600000001
644,19610.222000000012
645,20210.22100000001
646,21330.221000000016
647,20250.224000000017
648,20355.222000000012
649,20855.220000000016
650,21485.219000000016
651,20615.226000000013
652,21125.227000000014
653,20725.23400000001
654,20930.237000000012
655,21130.242000000017
656,20790.246000000017
657,20985.251000000015
658,21235.25300000002
659,21235.255000000012
660,22395.257000000012
661,22405.256000000012
662,21900.259000000013
663,22170.261000000013
664,23025.259000000013
665,23125.263000000014
666,22890.268000000015
667,22665.26800000002
668,22695.269000000015
669,22395.27000000002
670,22290.272000000015
671,22390.277000000016
672,23105.27400000002
673,22980.276000000016
674,22405.279000000013
675,22075.278000000013
676,22520.283000000018
677,22630.283000000014
678,23055.282000000017
679,22705.284000000018
680,22770.283000000014
681,22540.288000000015
682,22880.29300000002
683,22635.291000000016
684,22865.296000000017
685,22755.305000000022
686,22625.30800000002
687,22920.308000000015
688,23115.312000000016
689,24330.308000000015
690,23925.318000000017
691,24290.320000000018
692,23820.320000000014
693,24150.32700000002
694,24450.33100000002
695,24430.32800000002
696,24325.327000000016
697,24450.334000000017
698,24240.33700000002
699,23820.342000000022
700,22810.34200000002
701,23010.34500000002
702,25305.345000000023
703,25290.350000000017
704,24895.352000000017
705,24425.356000000018
706,25080.359000000022
707,24725.361000000023
708,24475.36100000002
709,24815.35900000002
710,24565.366000000016
711,26035.36400000002
712,28240.361000000015
713,27190.365000000016
714,27075.37100000002
715,28340.37500000002
716,27905.378000000015
717,27475.391000000018
718,27620.39100000002
719,27545.397000000015
720,26630.401000000016
721,25555.400000000016
722,24730.405000000017
723,25560.402000000016
724,25705.407000000014
725,25510.413000000015
726,25095.418000000016
727,25325.420000000016
728,24375.420000000013
729,23855.418000000012
730,24875.418000000012
731,25170.417000000012
732,24975.420000000013
733,25125.425000000014
734,25465.428000000014
735,25890.426000000014
736,26085.43200000001
737,25725.438000000013
738,26090.436000000012
739,26760.443000000014
740,26330.447000000015
741,26360.44900000002
742,27470.446000000014
743,27205.444000000014
744,26615.44800000001
745,25995.449000000015
746,26085.455000000013
747,25805.452000000016
748,25530.457000000017
749,25630.454000000016
750,25115.454000000016
751,24645.458000000017
752,24515.453000000027
753,24540.456000000027
754,24770.456000000027
755,24420.46100000003
756,23705.457000000028
757,24185.45000000003
758,23855.45100000003
759,20495.45500000003
760,20690.45400000003
761,21350.449000000033
762,21355.453000000034
763,21580.45200000003
764,21395.45300000003
765,21015.45800000003
766,21345.458000000024
767,21670.454000000027
768,21855.45300000003
769,22750.45300000003
770,22425.45200000003
771,23345.44900000003
772,23950.45000000003
773,23850.44800000003
774,23635.443000000032
775,23425.44500000003
776,23690.441000000035
777,23760.43900000003
778,23375.434000000034
779,23345.432000000033
780,22825.430000000033
781,22480.424000000025
782,22375.42200000003
783,22725.423000000028
784,22575.424000000028
785,22690.42600000003
786,21760.427000000025
787,21580.431000000022
788,21895.42800000003
789,21310.428000000025
790,21990.428000000025
791,22030.426000000025
792,21905.422000000028
793,21555.424000000025
794,21625.423000000024
795,21245.427000000025
796,21490.424000000025
797,21415.421000000028
798,21635.426000000025
799,22500.428000000025
800,22680.432000000023
801,23085.434000000012
802,24070.43300000001
803,24415.427000000014
804,24175.42500000001
805,23635.42300000001
806,24600.419000000024
807,25240.411000000022
808,24475.404000000024
809,23160.406000000025
810,22475.40800000002
811,22405.40600000002
812,22625.40200000002
813,22610.40200000002
814,22770.40000000002
815,23485.398000000016
816,22495.39700000002
817,22020.398000000016
818,21895.403000000017
819,21655.402000000016
820,21655.40500000001
821,21345.402000000016
822,21515.398000000016
823,21610.39700000002
824,21235.396000000026
825,20435.399000000027
826,20955.401000000023
827,20875.403000000024
828,21280.400000000027
829,21280.405000000017
830,21660.401000000016
831,22020.404000000017
832,22460.406000000014
833,22265.40700000002
834,22115.41300000001
835,21750.41200000001
836,21890.413000000008
837,21885.41500000001
838,21960.415000000008
839,21860.41500000001
840,21220.41700000001
841,21005.418000000005
842,21170.41700000001
843,21795.41700000001
844,22240.41600000001
845,23230.414000000008
846,22560.41100000001
847,22395.412000000008
848,22015.415000000008
849,21815.411000000007
850,22075.412000000008
851,22325.41200000001
852,22530.40900000001
853,22920.408000000014
854,22940.40800000001
855,22455.408000000014
856,23380.408000000014
857,23465.407000000007
858,23890.407000000014
859,23600.41000000001
860,23730.410000000007
861,23395.41000000001
862,24350.410000000014
863,23650.41000000001
864,22895.407000000017
865,22675.403000000017
866,22820.405000000013
867,23165.40800000002
868,22875.406000000017
869,22405.40200000002
870,21795.403000000017
871,21695.40200000002
872,21500.39900000002
873,22340.398000000023
874,23145.395000000022
875,23670.39600000002
876,22765.39500000002
877,22300.39500000002
878,21525.394000000022
879,22345.392000000018
880,22730.385000000028
881,23160.382000000023
882,22520.382000000027
883,22440.386000000024
884,22315.384000000027
885,22210.379000000026
886,22880.38000000003
887,22710.379000000026
888,23200.379000000023
889,23245.381000000023
890,23575.384000000024
891,22980.39000000002
892,24095.387000000024
893,23335.380000000023
894,23270.379000000023
895,23235.381000000027
896,23010.380000000023
897,23785.377000000022
898,23950.377000000026
899,23580.37600000002
900,22330.38000000002
901,21785.384000000024
902,20980.383000000027
903,22330.379000000026
904,23110.376000000026
905,23570.380000000023
906,23335.381000000023
907,23185.381000000023
908,22185.37900000002
909,22260.381000000016
910,23495.37800000002
911,23790.37300000002
912,22810.37100000002
913,22120.36800000002
914,21870.365000000027
915,21620.367000000027
916,22115.36200000003
917,21605.360000000026
918,22470.357000000025
919,22835.353000000032
920,23240.35100000003
921,23980.34900000003
922,25245.347000000027
923,26245.343000000033
924,25440.34500000003
925,25440.342000000026
926,24655.34200000003
927,25060.336000000025
928,25320.329000000027
929,24250.334000000024
930,23280.329000000027
931,21945.329000000027
932,21255.330000000027
933,22505.330000000024
934,23125.331000000024
935,23420.333000000024
936,22175.335000000017
937,22385.338000000007
938,21630.342000000008
939,22250.342000000008
940,22650.337000000007
941,23215.34500000001
942,22305.34500000001
943,21675.34600000001
944,21270.34500000001
945,20400.34700000001
946,20385.339000000007
947,20040.33600000001
948,20540.335000000006
949,20220.33500000001
950,21710.334000000013
951,21830.331000000013
952,22735.32800000001
953,21710.324000000008
954,21260.325000000008
955,21585.320000000018
956,22575.315000000017
957,22810.313000000013
958,22810.316000000017
959,22725.313000000013
960,21945.30400000002
961,20435.309000000016
962,20500.31100000001
963,21190.311000000012
964,22045.313000000013
965,22530.31400000001
966,21955.313000000013
967,22135.309000000012
968,21425.311000000012
969,21590.313000000013
970,22000.31400000001
971,22860.30700000001
972,22185.30100000001
973,22050.30400000001
974,21795.303000000014
975,21070.299000000014
976,21365.30200000001
977,20775.300000000014
978,20835.297000000013
979,20080.300000000014
980,20365.30100000001
981,20800.29600000001
982,23590.291000000012
983,23515.289000000008
984,23245.28800000001
985,24015.284000000007
986,23780.28900000001
987,24360.28300000001
988,24785.282000000014
989,24265.284000000014
990,23760.28400000001
991,23410.28200000001
992,23090.282000000014
993,23755.280000000013
994,23975.281000000014
995,24800.27900000001
996,23995.276000000013
997,24180.273000000012
998,22215.27000000001
999,22705.26700000001
1000,22825.269000000008
1001,22635.26800000001
1002,23585.266000000014
1003,23135.26400000001
1004,23160.26100000001
1005,23700.25800000001
1006,24695.257000000012
1007,23780.259000000013
1008,22785.262000000013
1009,22505.27100000001
1010,22705.27100000001
1011,22650.274000000016
1012,23410.282000000014
1013,21405.294000000016
1014,21395.294000000013
1015,21810.302000000014
1016,22535.300000000014
1017,23125.307000000015
1018,23420.312000000013
1019,23105.315000000013
1020,22130.310000000012
1021,21260.312000000013
1022,20525.313000000016
1023,20450.315000000013
1024,20630.322000000015
1025,20905.324000000015
1026,19855.328000000016
1027,20270.329000000016
1028,20465.34000000002
1029,21210.34100000002
1030,21575.344000000016
1031,21955.34400000002
1032,21700.355000000018
1033,21680.36200000002
1034,22990.36500000002
1035,22633.371000000017
1036,23141.37500000002
1037,22891.39300000002
1038,22451.405000000017
1039,22419.412000000015
1040,22501.419000000016
1041,25466.419000000016
1042,26716.421000000017
1043,26942.428000000018
1044,26856.43900000002
1045,27414.443000000025
1046,28189.45000000002
1047,28583.46400000002
1048,28395.473000000024
1049,28888.476000000024
1050,27860.485000000026
1051,27400.495000000024
1052,27332.500000000033
1053,27189.518000000033
1054,27746.52700000003
1055,28098.52500000003
1056,27209.53900000003
1057,27476.551000000036
1058,27304.554000000036
1059,27697.55300000004
1060,28312.57100000004
1061,28894.577000000038
1062,29167.587000000036
1063,28899.599000000042
1064,26521.609000000044
1065,26303.61500000005
1066,24375.62600000005
1067,23918.62500000005
1068,24221.64400000005
1069,24582.653000000053
1070,24935.652000000056
1071,25294.66400000005
1072,25787.673000000053
1073,27763.683000000055
1074,26839.695000000058
1075,26887.70300000006
1076,27246.713000000058
1077,27748.71400000006
1078,27964.725000000064
1079,27898.734000000066
1080,33944.746000000065
1081,32839.754000000066
1082,32446.771000000073
1083,32652.773000000074
1084,32930.78000000007
1085,33479.777000000075
1086,33167.78800000007
1087,33740.79000000007
1088,35211.79300000007
1089,35532.802000000076
1090,36029.80500000007
1091,37354.819000000076
1092,36762.821000000076
1093,36815.821000000076
1094,36179.819000000076
1095,35949.81700000008
1096,36372.82200000008
1097,35932.829000000085
1098,35642.83800000008
1099,35647.83700000009
1100,36590.85100000009
1101,37007.85800000008
1102,37754.86800000009
1103,38394.8740000001
1104,39230.881000000096
1105,39094.892000000094
1106,39451.8970000001
1107,40075.896000000095
1108,41005.902000000104
1109,40242.9070000001
1110,40516.90700000011
1111,39199.921000000104
1112,39147.94200000011
1113,40120.94600000011
1114,40585.946000000105
1115,40887.95200000011
1116,41039.9550000001
1117,41689.94700000011
1118,41240.95300000011
1119,39580.95900000012
1120,39634.96800000012
1121,40352.958000000115
1122,41007.95100000011
1123,40753.958000000115
1124,40387.94200000011
1125,40613.933000000114
1126,40642.92900000011
1127,39980.93100000011
1128,40215.92900000011
1129,41240.92500000012
1130,41801.922000000115
1131,43062.90500000011
1132,43647.912000000106
1133,43161.923000000104
1134,43502.92400000011
1135,42830.92400000011
1136,43178.92200000011
1137,43604.91800000011
1138,43847.90400000011
1139,43237.895000000106
1140,43216.88600000011
1141,42152.88200000011
1142,42100.87500000011
1143,41980.87900000011
1144,42146.88600000011
1145,42690.874000000105
1146,43033.872000000105
1147,43256.8780000001
1148,43102.88600000011
1149,43044.8830000001
1150,43078.878000000106
1151,43908.88100000011
1152,44105.87800000011
1153,44310.87800000011
1154,43216.88400000012
1155,43701.87900000011
1156,43792.871000000116
1157,44378.86200000011
1158,46001.85400000011
1159,46729.85000000011
1160,47525.84400000011
1161,47903.85900000011
1162,48304.855000000105
1163,48154.8520000001
1164,48514.8460000001
1165,48254.84100000011
1166,48183.846000000114
1167,48395.844000000114
1168,48714.83900000011
1169,48313.83200000011
1170,47453.834000000104
1171,46023.827000000114
1172,45619.82700000011
1173,45523.82400000011
1174,45128.8280000001
1175,44660.838000000105
1176,44837.83500000011
1177,45116.8210000001
1178,44554.836000000105
1179,44805.83300000011
1180,45006.838000000105
1181,45196.84000000011
1182,43865.8420000001
1183,44050.8470000001
1184,43648.8480000001
1185,42759.8650000001
1186,43401.861000000106
1187,43364.8710000001
1188,43666.8690000001
1189,43804.8670000001
1190,44780.86400000011
1191,46017.8650000001
1192,46711.859000000106
1193,46723.8650000001
1194,47061.8670000001
1195,46944.8590000001
1196,46135.860000000095
1197,45495.8600000001
1198,45365.8500000001
1199,45023.847000000096
1200,43524.845000000096
1201,42666.840000000106
1202,42045.83200000009
1203,41631.830000000096
1204,41550.8240000001
1205,42137.819000000105
1206,41343.8170000001
1207,41726.8140000001
1208,42210.805000000095
1209,42695.803000000094
1210,41772.8040000001
1211,41592.803000000094
1212,41421.79700000009
1213,41182.79300000009
1214,41744.78300000009
1215,41439.77300000009
1216,41667.78100000009
1217,42555.78100000009
1218,42563.790000000095
1219,42649.7810000001
1220,43929.78300000009
1221,43648.78900000009
1222,44901.782000000094
1223,46023.7790000001
1224,45737.775000000096
1225,45678.77000000009
1226,44976.7770000001
1227,44202.7740000001
1228,43731.77400000009
1229,42924.77500000009
1230,42172.77300000009
1231,41366.77700000009
1232,39851.78000000009
1233,38821.78000000009
1234,38122.78500000009
1235,39013.786000000095
1236,39433.78600000009
1237,38321.78900000009
1238,38449.79600000009
1239,38378.799000000094
1240,38666.7980000001
1241,38838.80200000009
1242,39146.801000000094
1243,38782.80200000009
1244,40019.797000000086
1245,39811.79600000009
1246,39242.80400000009
1247,39523.80900000009
1248,39239.80700000009
1249,38817.81500000009
1250,39451.80700000009
1251,39227.80800000009
1252,39958.803000000094
1253,40228.80600000009
1254,39931.79800000009
1255,39688.786000000095
1256,38964.79600000009
1257,38766.80100000009
1258,38351.79900000009
1259,37992.80900000009
1260,35931.82100000009
1261,35853.82300000009
1262,35778.81300000008
1263,35032.812000000085
1264,35003.80700000009
1265,35383.79800000008
1266,36629.78800000009
1267,36124.78700000009
1268,35715.79000000009
1269,35904.78600000009
1270,36040.78900000009
1271,36064.78400000009
1272,36184.78500000008
1273,36432.77500000009
1274,36288.77300000009
1275,35734.77300000009
1276,35597.75600000008
1277,35712.753000000084
1278,35434.75600000008
1279,35013.753000000084
1280,36104.74900000008
1281,36725.74100000008
1282,36565.740000000085
1283,37147.73500000009
1284,36928.73100000008
1285,36139.72700000008
1286,35125.73300000008
1287,34752.734000000084
1288,34753.73500000007
1289,33627.72600000008
1290,31925.728000000083
1291,31023.73800000008
1292,30033.747000000076
1293,28810.743000000075
1294,27546.735000000077
1295,27938.732000000073
1296,28414.722000000074
1297,27788.729000000072
1298,28117.716000000073
1299,28345.713000000072
1300,27891.707000000068
1301,27770.706000000067
1302,28282.704000000067
1303,27955.703000000067
1304,28836.69600000006
1305,29207.69000000006
1306,29127.69600000006
1307,29103.67700000006
1308,29196.674000000057
1309,29189.677000000065
1310,29961.654000000057
1311,30006.65700000006
1312,30315.659000000065
1313,30682.66200000006
1314,30809.66200000006
1315,29449.672000000057
1316,28763.674000000057
1317,28436.663000000062
1318,28697.65700000006
1319,27225.648000000056
1320,26653.633000000056
1321,25616.640000000058
1322,24748.627000000055
1323,24794.626000000055
1324,24181.623000000047
1325,24056.622000000047
1326,23809.62100000005
1327,23510.616000000042
1328,23378.62100000004
1329,23160.621000000036
1330,23453.61900000004
1331,23381.612000000037
1332,23569.60800000003
1333,23015.597000000038
1334,22976.59100000003
1335,23699.588000000036
1336,23192.58500000003
1337,22716.583000000035
1338,22053.580000000024
1339,21791.580000000027
1340,22708.577000000027
1341,23327.579000000023
1342,24299.580000000024
1343,24587.568000000025
1344,24872.565000000028
1345,24118.559000000023
1346,24242.550000000025
1347,24038.53800000002
1348,24079.532000000017
1349,23597.52900000001
1350,22884.52500000001
1351,21711.521000000008
1352,21025.52000000001
1353,20798.519000000015
1354,20988.51500000001
1355,20290.518000000007
1356,20883.51500000001
1357,21707.512000000006
1358,20825.51300000001
1359,21023.502000000008
1360,21013.50000000001
1361,21172.49600000001
1362,20851.48800000001
1363,21355.47900000001
1364,21079.47200000001
1365,21423.463000000007
1366,21490.46000000001
1367,20663.449000000008
1368,20692.44200000001
1369,20259.44200000001
1370,20740.44300000001
1371,20424.44000000001
1372,21493.43500000001
1373,21325.431000000008
1374,22181.425000000007
1375,22440.42200000001
1376,22280.41800000001
1377,22242.41300000001
1378,21629.41300000001
1379,21758.41100000001
1380,21006.40500000001
1381,19746.40600000001
1382,19143.40400000001
1383,18748.396000000008
1384,18144.39500000001
1385,17786.38900000001
1386,16835.386000000006
1387,16979.39100000001
1388,18140.38700000001
1389,17608.38500000001
1390,18749.381000000012
1391,19885.380000000012
1392,19296.37900000001
1393,19615.38000000001
1394,19605.38200000001
1395,19781.38200000001
