,0
371,21346.506000000012
372,21108.505000000016
373,21321.50400000001
374,20896.513000000014
375,20662.518000000015
376,20977.509000000016
377,21298.514000000014
378,20723.524000000016
379,20603.512000000013
380,21028.51900000001
381,20775.514000000014
382,21308.508000000013
383,22481.517000000003
384,21353.474000000002
385,20689.442000000006
386,20208.395000000004
387,20399.358000000007
388,20404.335000000006
389,20337.282000000007
390,14333.243000000004
391,14000.195000000003
392,13450.153000000004
393,13300.115000000003
394,13681.071000000002
395,14085.024
396,13953.021
397,13292.021
398,13039.018
399,13376.013
400,13893.005000000001
401,14060.001
402,13805.001
403,14000.001
404,13785.001
405,13555.0
406,12425.001
407,12595.002
408,12405.001
409,11995.001
410,12495.002
411,12280.002
412,12625.003
413,12015.004
414,11585.004
415,11370.004
416,11320.002
417,11695.001
418,11865.002
419,11650.002
420,10670.003
421,10595.002
422,12095.001
423,12255.0
424,12835.001
425,13400.001
426,13205.001
427,12995.0
428,12970.001
429,13560.0
430,14135.002
431,14330.002
432,14145.0
433,14340.0
434,14520.003
435,14330.002
436,14520.003
437,14720.002
438,14325.003
439,13930.004
440,14325.003
441,14135.002
442,14325.003
443,14120.005000000001
444,13750.001
445,13555.001
446,13560.0
447,13550.002
448,13940.002
449,13750.001
450,12775.001
451,13160.003
452,13140.007000000001
453,13735.005000000001
454,14140.002
455,14720.003
456,14525.004
457,14725.004
458,15115.004
459,15700.004
460,16285.004
461,16290.005000000001
462,16480.006999999998
463,16525.005
464,16520.006
465,16520.006
466,16720.006
467,16910.008
468,16525.008
469,16125.012
470,16510.016000000003
471,16905.016000000003
472,17295.016000000003
473,15605.016000000001
474,15605.016000000001
475,15795.018
476,16575.018
477,17155.02
478,17745.02
479,18725.019
480,18325.023
481,18520.023
482,18330.022
483,19895.021
484,20665.025
485,21055.025
486,21255.025
487,21835.026
488,22220.028000000002
489,23015.025
490,23605.025
491,23600.026
492,23795.026
493,23395.029000000002
494,21895.033000000003
495,21750.031000000003
496,21945.032000000003
497,21745.033000000003
498,20800.034000000003
499,19835.032000000003
500,19845.030000000002
501,20275.029000000002
502,20270.030000000002
503,20070.031000000003
504,19690.032000000003
505,19300.033000000003
506,18320.034000000003
507,18320.034000000003
508,19290.036000000004
509,20260.037000000004
510,20105.036000000004
511,19325.037000000004
512,19530.036
513,20155.036000000004
514,19945.039000000004
515,20925.039
516,21120.041
517,21710.043
518,22490.044
519,22880.044
520,23660.045000000002
521,23860.044
522,24600.046000000002
523,24395.049000000003
524,24785.051000000003
525,24405.050000000003
526,24600.050000000003
527,25295.049000000003
528,23530.051000000003
529,22995.050000000003
530,23425.050000000003
531,23810.052000000003
532,24010.051000000003
533,23610.054000000004
534,23655.054000000004
535,23660.053000000004
536,23060.056000000004
537,23065.055000000004
538,23660.053000000004
539,24825.056000000004
540,23545.056000000004
541,22760.059000000005
542,21980.059000000005
543,21965.063000000006
544,22005.063000000006
545,23035.061000000005
546,23620.061000000005
547,23145.060000000005
548,23725.061000000005
549,23965.060000000005
550,25030.057000000004
551,25150.058000000005
552,26320.060000000005
553,26075.063000000002
554,25880.063000000002
555,25880.065000000002
556,25880.066000000003
557,26510.064000000002
558,25445.062
559,24700.063000000002
560,25090.065000000002
561,25320.067000000003
562,25510.068000000003
563,25120.068000000003
564,25465.071000000004
565,25130.069000000003
566,24735.070000000003
567,23915.072000000004
568,24895.072000000004
569,24545.072000000004
570,23965.073000000004
571,23965.075000000004
572,23335.078000000005
573,23910.082000000002
574,23715.086000000003
575,23915.087000000003
576,24240.090000000004
577,24090.089000000004
578,24520.093000000004
579,25110.096000000005
580,25490.105000000003
581,25530.106000000003
582,25720.112000000005
583,26430.109000000004
584,26080.109000000004
585,26000.112000000005
586,26555.113000000005
587,27330.117000000006
588,26255.116000000005
589,25665.124000000003
590,26205.129000000004
591,26005.138000000006
592,25850.142000000007
593,24845.14800000001
594,24910.15000000001
595,24415.154000000006
596,25990.156000000006
597,26375.160000000007
598,26920.16700000001
599,27360.17500000001
600,26230.18000000001
601,26430.18200000001
602,25915.184000000012
603,26125.18700000001
604,26175.19100000001
605,27150.19200000001
606,27585.19600000001
607,26500.201000000012
608,27270.207000000013
609,27320.212000000014
610,27230.215000000015
611,27275.215000000015
612,27515.220000000016
613,29360.221000000012
614,29535.224000000013
615,28845.224000000013
616,29050.224000000013
617,30025.22500000001
618,28860.228000000014
619,28470.231000000014
620,29890.230000000014
621,30660.23600000001
622,32355.240000000013
623,31975.24300000001
624,31490.25000000001
625,31485.25600000001
626,30255.266000000014
627,30610.264000000014
628,30805.271000000015
629,31390.27200000001
630,30225.275000000016
631,29870.281000000017
632,29820.28600000002
633,29095.289000000015
634,29970.29000000001
635,30515.287000000015
636,30320.285000000014
637,29455.292000000016
638,29980.291000000016
639,29510.293000000012
640,29155.294000000013
641,29460.293000000012
642,29775.293000000012
643,33035.29400000001
644,32965.29700000002
645,32325.297000000013
646,32615.30800000002
647,33095.313000000024
648,32745.320000000018
649,33560.32100000001
650,34425.326000000015
651,35650.32800000002
652,36160.33300000002
653,35395.33900000002
654,34540.34900000002
655,34030.35100000002
656,34670.35100000002
657,34975.35400000002
658,35195.35600000002
659,35490.36200000002
660,34610.36100000002
661,33460.364000000016
662,33825.370000000024
663,33580.371000000014
664,34150.37300000002
665,34375.37700000002
666,34400.38200000002
667,33680.38400000002
668,33915.389000000025
669,31760.39000000002
670,31780.39400000002
671,30560.40200000002
672,30305.40200000002
673,30875.40900000002
674,31415.416000000023
675,32090.418000000023
676,31910.420000000024
677,30520.422000000024
678,28935.425000000025
679,30220.422000000024
680,30785.424000000025
681,31805.430000000022
682,32230.433000000023
683,32255.431000000022
684,30830.432000000023
685,30580.438000000024
686,30010.443000000025
687,29760.449000000026
688,30850.444000000025
689,30955.450000000023
690,30835.460000000025
691,30990.462000000025
692,30910.472000000023
693,30960.476000000024
694,30955.482000000025
695,33110.47700000003
696,33565.480000000025
697,32420.487000000023
698,32050.49500000002
699,32000.501000000022
700,32425.510000000024
701,31905.51700000002
702,30965.518000000022
703,31795.525000000023
704,32045.53300000002
705,31900.541000000023
706,32190.544000000024
707,32575.556000000022
708,31945.555000000022
709,32910.556000000026
710,33230.55400000002
711,33640.557000000015
712,34145.55900000002
713,33875.561000000016
714,33135.56500000002
715,30930.57600000002
716,30575.57600000002
717,30910.58200000002
718,31850.580000000024
719,32295.580000000024
720,30665.591000000026
721,30530.60000000002
722,30595.608000000022
723,30725.606000000025
724,31110.608000000022
725,32255.612000000023
726,32325.614000000027
727,31695.614000000023
728,31135.61800000002
729,30920.619000000017
730,31750.620000000017
731,31470.622000000018
732,31285.624000000018
733,31900.63000000002
734,31695.633000000023
735,31100.64700000002
736,31110.655000000024
737,32565.64900000003
738,31295.65600000003
739,32405.65600000004
740,32840.66000000004
741,34080.66200000003
742,35820.66300000003
743,34910.66100000004
744,34075.66200000005
745,32905.66400000005
746,33210.66400000005
747,33050.669000000045
748,35805.669000000045
749,33645.66800000005
750,34710.66700000005
751,34215.67000000006
752,33770.67400000006
753,34220.67300000005
754,34325.681000000055
755,33625.682000000044
756,33670.68400000004
757,33275.68500000004
758,32900.68500000004
759,33325.686000000045
760,34410.682000000044
761,33440.682000000044
762,32785.68300000005
763,32720.68100000005
764,33025.67800000005
765,32780.67900000005
766,33195.67200000005
767,33700.67000000005
768,32230.670000000056
769,33335.662000000055
770,33550.66400000005
771,34060.66500000005
772,34105.66100000005
773,33310.66100000005
774,32525.656000000057
775,31630.657000000054
776,31205.658000000054
777,30400.65900000006
778,32340.654000000053
779,32060.649000000063
780,31085.645000000066
781,30615.640000000065
782,30970.636000000068
783,31805.632000000067
784,32205.629000000063
785,33160.63000000006
786,33005.62800000006
787,32715.62600000007
788,32755.625000000065
789,32770.62200000007
790,33170.61300000007
791,33140.612000000074
792,33225.614000000074
793,33425.61500000006
794,33490.617000000064
795,33210.61300000006
796,33380.610000000066
797,34350.61200000006
798,33195.60900000006
799,33025.617000000064
800,33075.617000000064
801,33425.61600000006
802,34450.615000000056
803,33885.61000000006
804,32960.60900000006
805,32110.60300000006
806,32625.602000000064
807,32035.606000000054
808,33885.60600000006
809,32685.605000000058
810,31895.604000000058
811,31945.603000000054
812,32235.605000000058
813,32030.60100000006
814,32850.59900000006
815,34005.59600000006
816,33970.59800000006
817,33090.59900000005
818,32570.594000000056
819,33275.589000000065
820,34280.58500000006
821,34315.58700000006
822,32510.590000000055
823,33070.59300000005
824,33245.59100000005
825,33340.59200000005
826,33550.58700000006
827,34800.58700000004
828,33055.58700000006
829,33230.58700000005
830,33515.58900000005
831,33400.58900000005
832,34040.58800000005
833,34210.58500000005
834,33905.58900000004
835,32665.59500000005
836,33110.594000000056
837,32420.597000000053
838,34280.597000000045
839,34060.60100000005
840,31220.60000000005
841,30995.599000000053
842,31465.597000000053
843,30075.60600000005
844,30845.608000000055
845,31485.611000000055
846,31915.608000000055
847,31670.605000000054
848,31655.605000000054
849,31960.604000000054
850,32925.60400000004
851,32920.60500000005
852,31425.60800000004
853,31205.61000000004
854,30865.61400000004
855,31095.613000000038
856,30840.61300000004
857,31950.615000000038
858,30270.61600000004
859,31105.616000000035
860,31930.61400000004
861,32505.610000000037
862,33005.61200000004
863,33895.60700000004
864,32755.614000000038
865,32460.61300000004
866,33125.61200000004
867,32730.61300000004
868,34470.60900000003
869,33430.60700000004
870,32380.605000000047
871,32020.601000000046
872,32180.60400000004
873,31790.600000000042
874,32275.59300000005
875,33080.59000000005
876,32890.59100000005
877,31975.587000000047
878,31495.581000000053
879,31625.581000000046
880,32280.579000000045
881,32385.58000000005
882,31505.57800000005
883,32060.578000000045
884,32385.57800000005
885,32730.574000000048
886,32075.574000000044
887,33030.56500000004
888,31445.559000000052
889,33595.55100000006
890,33485.55600000005
891,34845.557000000044
892,34890.55900000004
893,34395.56100000004
894,33695.55900000004
895,32685.56100000005
896,33200.56000000004
897,33335.55800000004
898,34950.558000000034
899,35215.558000000034
900,34545.55700000003
901,33840.56300000004
902,34005.55900000004
903,34240.55900000005
904,34710.553000000036
905,35940.55600000004
906,35785.553000000036
907,35210.55000000005
908,34920.55200000004
909,34240.556000000055
910,33285.559000000045
911,32290.556000000055
912,31940.551000000054
913,32225.553000000054
914,32185.547000000057
915,31835.547000000057
916,30925.54800000005
917,31380.55000000005
918,30210.54500000005
919,30350.543000000052
920,29985.537000000055
921,31380.539000000055
922,32335.53800000005
923,30580.53500000005
924,30215.535000000054
925,29100.53100000005
926,29880.527000000053
927,30505.527000000053
928,32445.52100000005
929,32370.519000000055
930,32470.517000000054
931,31900.511000000057
932,31725.508000000056
933,32995.50900000005
934,33945.50000000005
935,34460.50100000005
936,34065.50500000005
937,32550.50700000005
938,32510.504000000048
939,32040.505000000052
940,31895.509000000053
941,31250.50500000006
942,30245.50200000006
943,29560.50100000006
944,29010.49900000005
945,29535.495000000054
946,29155.487000000056
947,30080.487000000056
948,28915.48300000005
949,28955.483000000047
950,29040.478000000057
951,30685.476000000057
952,31955.471000000056
953,31905.46700000006
954,32115.464000000055
955,31950.463000000058
956,31950.46500000006
957,32155.459000000057
958,33090.45900000004
959,33635.45800000004
960,33625.459000000046
961,32475.458000000057
962,32610.456000000057
963,33175.45100000004
964,33710.451000000045
965,34030.45100000004
966,34105.45100000004
967,33105.45000000003
968,33535.44600000003
969,33165.44200000003
970,33745.43800000004
971,32655.439000000046
972,31310.439000000042
973,30705.44000000004
974,29660.439000000035
975,29650.43500000004
976,29305.435000000034
977,30085.434000000037
978,29075.434000000037
979,29140.424000000035
980,28395.428000000036
981,31250.421000000035
982,31795.42700000002
983,31840.425000000032
984,32080.427000000025
985,31730.42600000003
986,31280.428000000025
987,30960.42500000003
988,33550.42100000003
989,34315.41700000003
990,34420.41500000003
991,33565.41100000002
992,33255.412000000026
993,33505.41100000002
994,33890.41100000003
995,34465.40600000003
996,34645.40100000003
997,33715.39600000003
998,33865.388000000035
999,33445.390000000036
1000,34240.392000000036
1001,35445.388000000035
1002,34015.38900000004
1003,34025.38100000004
1004,33425.37600000003
1005,31265.371000000032
1006,31245.36700000004
1007,32105.365000000038
1008,30820.372000000043
1009,29785.37800000004
1010,29645.37700000004
1011,31325.387000000046
1012,32935.38500000004
1013,33515.394000000044
1014,32895.40100000004
1015,33230.39700000004
1016,33740.39700000005
1017,33250.394000000044
1018,34420.39700000004
1019,35240.401000000034
1020,36540.40600000003
1021,35540.41100000004
1022,34620.419000000045
1023,34875.42300000005
1024,35120.42600000005
1025,35370.43100000004
1026,35250.44000000003
1027,34780.44300000004
1028,34625.44900000005
1029,35130.45200000005
1030,35525.45800000004
1031,35045.465000000055
1032,34525.478000000054
1033,33745.49300000006
1034,34480.50300000007
1035,34315.51600000006
1036,33837.52200000007
1037,34698.528000000064
1038,34287.53900000007
1039,33592.53900000006
1040,34312.54400000007
1041,35664.557000000066
1042,37359.55900000005
1043,38320.569000000054
1044,37100.592000000055
1045,37377.60700000006
1046,38016.62100000005
1047,37664.63400000004
1048,38204.65000000006
1049,38971.66700000005
1050,38755.68000000005
1051,37939.69900000005
1052,36509.72100000005
1053,35807.73200000006
1054,36644.74300000007
1055,36538.74800000006
1056,37081.761000000064
1057,37042.769000000066
1058,36820.78100000007
1059,35125.78400000007
1060,35783.79100000007
1061,35293.79300000008
1062,34318.81400000009
1063,34563.82500000009
1064,32465.840000000095
1065,33019.864000000096
1066,31945.876000000102
1067,33240.87600000009
1068,33189.8780000001
1069,33257.8900000001
1070,34252.9030000001
1071,34822.9120000001
1072,35926.92300000009
1073,37234.9230000001
1074,37404.950000000106
1075,38030.9600000001
1076,39687.95800000011
1077,39538.965000000106
1078,40248.97500000011
1079,40706.99100000011
1080,44946.00800000012
1081,44477.01200000011
1082,43787.03500000012
1083,43738.04500000012
1084,44911.04100000012
1085,44251.06200000012
1086,45091.076000000125
1087,44650.07900000013
1088,44916.10100000013
1089,46010.113000000136
1090,46825.12400000014
1091,46837.12600000014
1092,46857.119000000144
1093,46746.13300000015
1094,45722.154000000155
1095,46215.15500000015
1096,45165.16100000015
1097,46117.165000000154
1098,44879.17400000016
1099,44225.17400000016
1100,44969.18000000015
1101,46728.182000000146
1102,46846.19700000015
1103,47028.20800000016
1104,47529.22400000016
1105,48835.22100000016
1106,50314.227000000166
1107,50310.24400000016
1108,50385.26900000016
1109,50790.28700000014
1110,50874.29800000013
1111,50727.31700000015
1112,50902.315000000155
1113,50825.32800000015
1114,50841.336000000156
1115,50731.34900000017
1116,51019.33600000018
1117,50935.33300000017
1118,52187.32800000013
1119,53759.31500000009
1120,54196.31600000009
1121,53956.315000000104
1122,55307.31400000008
1123,56092.30800000006
1124,56120.31200000006
1125,57557.307000000044
1126,56940.31200000006
1127,57752.31000000005
1128,56930.31700000007
1129,55850.320000000094
1130,55617.32400000011
1131,56995.32500000008
1132,58634.312000000056
1133,58922.312000000056
1134,58434.30700000006
1135,58591.30300000008
1136,59914.29200000006
1137,58023.300000000076
1138,58155.29500000007
1139,58838.27700000007
1140,58725.28000000007
1141,58137.2720000001
1142,56631.272000000135
1143,55619.27300000016
1144,56223.269000000146
1145,56368.26000000015
1146,56813.25200000015
1147,57764.24700000012
1148,57935.244000000115
1149,59382.2350000001
1150,58957.23100000012
1151,59804.216000000095
1152,60657.20400000008
1153,61391.20400000007
1154,62021.19800000005
1155,63318.189000000035
1156,61812.187000000085
1157,62507.18000000009
1158,62688.1750000001
1159,61408.1730000001
1160,61192.1720000001
1161,62113.17200000008
1162,62773.16900000008
1163,62906.16700000007
1164,62112.15900000009
1165,62317.15800000008
1166,62934.16300000007
1167,62753.159000000065
1168,62771.16300000005
1169,62950.164000000055
1170,63281.16300000003
1171,60981.17100000008
1172,59526.16700000012
1173,59225.170000000115
1174,60068.16500000009
1175,58970.16400000011
1176,58443.16600000012
1177,57681.161000000146
1178,57940.15400000015
1179,57998.158000000134
1180,57493.16200000015
1181,57665.164000000135
1182,58748.15500000011
1183,57889.163000000124
1184,58497.166000000114
1185,58987.16800000011
1186,58854.17300000011
1187,59847.15400000009
1188,60298.16400000009
1189,58611.1680000001
1190,57761.16900000013
1191,58224.174000000115
1192,58403.16700000011
1193,58805.164000000106
1194,57962.15600000013
1195,58006.16200000014
1196,58543.16200000011
1197,59105.153000000115
1198,58530.14500000011
1199,59737.1290000001
1200,59414.13300000011
1201,58252.138000000115
1202,56435.13900000015
1203,55663.13800000015
1204,55766.144000000146
1205,54602.15500000015
1206,53641.16200000015
1207,54044.15300000015
1208,53310.15000000015
1209,53082.14900000014
1210,53060.159000000145
1211,53744.17000000015
1212,54021.165000000154
1213,53926.17000000015
1214,54787.16600000015
1215,54300.17200000015
1216,54677.17500000015
1217,55094.16800000016
1218,55842.167000000154
1219,54715.17200000015
1220,53466.17400000015
1221,53521.17500000015
1222,54198.18200000015
1223,54211.17400000015
1224,52501.180000000146
1225,52529.18000000015
1226,52718.18900000015
1227,51936.18900000015
1228,51415.18700000015
1229,51838.192000000156
1230,51691.190000000155
1231,50440.18900000015
1232,49744.186000000154
1233,49473.19600000015
1234,49362.19100000016
1235,48851.19500000016
1236,48539.196000000156
1237,48451.19100000016
1238,48592.186000000154
1239,48618.18500000015
1240,48821.18000000015
1241,49082.18300000016
1242,49742.17800000015
1243,49883.18500000016
1244,50913.18900000015
1245,50157.201000000154
1246,50814.20200000015
1247,51521.20600000015
1248,51655.19700000016
1249,50798.207000000155
1250,49452.20400000016
1251,49995.19900000015
1252,51434.19100000015
1253,50469.18900000015
1254,48813.19700000015
1255,49736.19000000014
1256,49823.18300000014
1257,49479.172000000144
1258,49126.161000000146
1259,48575.16400000014
1260,48874.17000000014
1261,48165.16700000014
1262,46075.16900000014
1263,46642.15200000013
1264,46657.14400000014
1265,46062.13900000014
1266,45124.14400000014
1267,44428.138000000145
1268,44666.12900000014
1269,45093.11700000014
1270,45071.111000000135
1271,45702.10800000013
1272,45255.107000000135
1273,44606.09900000013
1274,45245.09300000013
1275,45053.09500000013
1276,45399.09400000013
1277,45511.10100000013
1278,44963.107000000135
1279,44217.10000000014
1280,43864.09800000013
1281,44066.08500000014
1282,45286.08300000013
1283,44845.08300000014
1284,44814.07000000012
1285,45555.05800000013
1286,45316.06200000012
1287,44666.06100000012
1288,44023.058000000114
1289,42891.072000000124
1290,42149.072000000124
1291,41293.06700000013
1292,40148.04900000012
1293,39991.04800000012
1294,39915.03500000012
1295,38396.03300000012
1296,37549.032000000116
1297,37174.02700000012
1298,37190.015000000116
1299,37089.015000000116
1300,37361.01200000011
1301,37090.01000000011
1302,36964.00200000011
1303,36527.00400000011
1304,37138.99000000011
1305,37106.98700000011
1306,36503.980000000105
1307,36716.974000000104
1308,36181.97500000011
1309,36536.97500000011
1310,35547.9710000001
1311,34830.9610000001
1312,36381.9550000001
1313,35585.94800000009
1314,35117.9390000001
1315,35429.9370000001
1316,35716.94100000009
1317,34689.92900000009
1318,34855.92400000009
1319,34563.91500000009
1320,33962.91800000009
1321,33073.912000000084
1322,31750.91500000009
1323,32133.914000000088
1324,31531.91200000008
1325,31701.896000000084
1326,31988.884000000082
1327,32062.88800000008
1328,32270.86900000008
1329,31572.86900000008
1330,30599.867000000075
1331,31226.857000000076
1332,31282.85100000008
1333,30656.851000000075
1334,31109.847000000078
1335,30919.857000000076
1336,30349.851000000075
1337,31605.844000000074
1338,30724.848000000067
1339,30441.843000000063
1340,29565.83500000006
1341,29349.834000000057
1342,30115.83100000006
1343,30877.818000000058
1344,30039.807000000055
1345,29719.801000000054
1346,29196.79600000005
1347,28180.79500000005
1348,29319.785000000047
1349,28655.787000000048
1350,28274.774000000045
1351,27850.766000000036
1352,26305.75100000003
1353,25995.750000000025
1354,26296.74400000002
1355,26328.73900000002
1356,26733.728000000017
1357,26072.73100000001
1358,25665.71400000001
1359,25143.71000000001
1360,24443.69500000001
1361,24904.679000000015
1362,24418.679000000007
1363,24312.66800000001
1364,24785.656000000014
1365,23415.648000000012
1366,23260.64600000001
1367,23662.642000000007
1368,23796.640000000007
1369,24449.63600000001
1370,24053.63000000001
1371,23674.63100000001
1372,24345.62400000001
1373,23187.61900000001
1374,23261.61300000001
1375,23838.60900000001
1376,23729.60900000001
1377,23740.60700000001
1378,24016.60800000001
1379,24232.60100000001
1380,24316.603000000014
1381,24044.603000000014
1382,22995.598000000013
1383,23786.597000000012
1384,23404.595000000012
1385,23989.591000000015
1386,24368.583000000013
1387,23379.580000000013
