,0
251,31437.702000000016
252,30429.703000000012
253,30466.699000000015
254,30450.702000000016
255,30634.702000000012
256,31027.702000000016
257,31025.701000000012
258,30646.70000000001
259,30899.69300000001
260,30993.702000000012
261,31359.704000000016
262,31148.705000000013
263,30984.700000000015
264,30228.698000000015
265,29056.69800000001
266,28783.700000000008
267,29566.70200000001
268,30119.70600000001
269,29737.70700000001
270,28704.71300000001
271,28106.71500000001
272,29874.71300000001
273,29674.716000000008
274,29658.71600000001
275,29810.720000000012
276,29746.724000000013
277,29134.725000000013
278,27540.72700000001
279,26939.729000000014
280,26867.735000000015
281,27053.73600000001
282,26244.739000000012
283,26242.743000000013
284,26247.742000000013
285,26618.744000000013
286,26463.742000000013
287,26368.752000000015
288,27327.753000000015
289,28083.757000000012
290,28700.755000000016
291,28684.757000000012
292,27632.765000000018
293,28274.758000000016
294,27657.761000000013
295,26770.755000000016
296,25998.75300000001
297,26994.73300000001
298,27502.72400000001
299,26848.71800000001
300,25430.715000000015
301,24020.711000000014
302,25198.701000000012
303,24775.685000000012
304,24711.678000000014
305,24858.668000000012
306,23630.65900000001
307,22794.65600000001
308,21621.64100000001
309,21584.62400000001
310,21667.623000000014
311,21019.612000000016
312,20292.608000000015
313,20904.600000000013
314,21125.58600000001
315,20727.57300000001
316,21101.55800000001
317,20666.54800000001
318,21219.551000000014
319,21743.553000000014
320,21946.549000000014
321,22696.543000000012
322,22009.53300000001
323,21824.52900000001
324,21301.61000000001
325,21462.672000000013
326,21048.73900000001
327,21623.79500000001
328,21792.86400000001
329,22167.92100000001
330,22560.964000000007
331,22714.026000000005
332,24247.078000000005
333,24137.13600000001
334,24225.17900000001
335,24704.214000000014
336,25389.16100000003
337,26022.102000000043
338,25304.07200000004
339,25172.045000000056
340,25958.012000000064
341,25498.008000000067
342,24945.97200000007
343,25559.957000000064
344,26452.94200000007
345,26584.90300000007
346,26886.862000000074
347,26202.87100000006
348,27024.84000000006
349,27467.81800000006
350,27221.80100000006
351,27637.78100000006
352,27008.78200000006
353,26919.774000000056
354,26899.750000000055
355,27192.730000000058
356,26495.734000000048
357,26920.728000000046
358,26743.72300000004
359,26899.72000000004
360,27047.69900000004
361,26577.69200000004
362,27834.674000000043
363,27615.677000000043
364,27185.673000000043
365,27160.669000000045
366,27323.684000000045
367,28690.68300000005
368,27994.68500000005
369,27360.68200000004
370,27240.68700000004
371,27028.68700000004
372,26249.68400000004
373,26633.67800000004
374,27577.668000000045
375,27023.685000000038
376,26872.701000000045
377,26121.707000000042
378,26834.706000000035
379,27140.701000000037
380,26513.70900000003
381,26345.71000000003
382,25355.725000000028
383,24873.71000000003
384,24195.66500000002
385,24421.603000000014
386,23981.554000000007
387,24276.505000000005
388,23447.479000000003
389,23160.409000000003
390,16398.36
391,15902.315000000004
392,16753.254000000004
393,16734.170000000002
394,15676.1
395,15178.034
396,15068.032000000001
397,14742.026
398,14297.015000000001
399,13793.011
400,13683.01
401,13555.001
402,14185.002
403,14740.004
404,15295.006000000001
405,14660.004
406,14665.003
407,13845.003
408,14360.001
409,14750.001
410,14515.001
411,14470.002
412,13795.004
413,13355.002
414,11790.004
415,12330.005000000001
416,12240.005000000001
417,13400.003
418,13170.002
419,13115.005000000001
420,13090.006000000001
421,13040.004
422,14360.001
423,14515.001
424,13895.004
425,14285.004
426,14205.004
427,14210.003
428,14215.002
429,14015.003
430,14400.004
431,14605.002
432,14205.004
433,14795.003
434,15185.003
435,14410.002
436,14605.002
437,13625.003
438,14605.002
439,14985.004
440,14995.002
441,14990.003
442,14400.004
443,13815.004
444,13815.004
445,14215.002
446,13815.004
447,14800.002
448,14215.002
449,14600.003
450,14405.003
451,14400.004
452,15570.004
453,15760.005000000001
454,15180.004
455,15570.004
456,15950.006000000001
457,16160.004
458,16165.003
459,16555.003
460,17145.004
461,17340.004
462,17125.008
463,18300.008
464,19075.010000000002
465,18880.010000000002
466,19860.009000000002
467,19850.011000000002
468,20835.010000000002
469,21230.009000000002
470,21415.011000000002
471,21225.010000000002
472,21420.011000000002
473,20825.013000000003
474,21415.014000000003
475,22590.014
476,22795.013
477,23955.017
478,23565.017
479,24940.015
480,24340.026
481,24925.026
482,27515.023
483,27310.027000000002
484,26325.031000000003
485,27110.034000000003
486,26920.033000000003
487,26345.032000000003
488,26780.030000000002
489,26975.031000000003
490,27940.033000000003
491,28340.032000000003
492,27320.035000000003
493,28680.036000000004
494,29660.035000000003
495,29650.037000000004
496,31265.033000000003
497,31265.033000000003
498,31645.039
499,31645.039
500,32040.04
501,32040.041
502,31255.042
503,30625.041
504,32315.043
505,31600.044
506,32700.047000000002
507,33290.048
508,32315.048000000003
509,32710.048000000003
510,31540.049000000003
511,31345.050000000003
512,32910.049
513,32710.050000000003
514,32365.049000000003
515,31430.051000000003
516,31430.055000000004
517,30650.056000000004
518,31220.057000000004
519,32620.059000000005
520,33215.058000000005
521,33245.060000000005
522,32070.062000000005
523,33490.058000000005
524,34070.060000000005
525,32785.061
526,34350.061
527,33445.062
528,33625.065
529,32850.066000000006
530,33830.066
531,33830.067
532,34025.066999999995
533,33440.067
534,33670.07
535,34695.07
536,33515.073000000004
537,34300.07400000001
538,33370.072
539,34245.07200000001
540,33655.076
541,33270.075
542,34475.076
543,34290.075
544,33350.079000000005
545,32600.078000000005
546,31820.080000000005
547,31430.081000000006
548,31815.084000000006
549,33175.086
550,33605.08500000001
551,34390.085999999996
552,33220.088
553,33605.09100000001
554,34195.090000000004
555,33060.09300000001
556,34815.093
557,34395.092000000004
558,35175.09300000001
559,34200.094000000005
560,34000.098000000005
561,34030.100000000006
562,34225.100000000006
563,33720.099
564,34315.097
565,35715.102000000006
566,35760.100000000006
567,36090.105
568,34425.10300000001
569,35055.101
570,34740.10399999999
571,34350.104
572,35520.10599999999
573,35320.111
574,34935.113
575,34545.117
576,33570.122
577,33335.12700000001
578,34710.12899999999
579,34550.13
580,35490.136
581,35395.137
582,35190.145000000004
583,36170.149
584,35735.155000000006
585,34415.15700000001
586,35200.157999999996
587,34245.166
588,35190.169
589,34990.176
590,34175.188
591,34385.19699999999
592,32795.197
593,32855.202000000005
594,33980.21
595,35910.212999999996
596,35525.21599999999
597,36510.221999999994
598,34800.227000000006
599,35185.237
600,35430.244
601,35475.244999999995
602,36685.25299999999
603,36445.260999999984
604,35095.26900000001
605,35205.272999999994
606,37320.27599999999
607,37275.282
608,38825.29000000001
609,38825.295000000006
610,40915.297
611,41405.30199999999
612,40715.30499999999
613,41030.306999999986
614,41310.31299999997
615,39995.315
616,40975.31699999999
617,37825.324
618,38855.32399999999
619,39720.32299999999
620,37445.32899999999
621,37755.329999999994
622,36730.333000000006
623,37435.33600000001
624,37920.342000000004
625,39120.345
626,40195.34799999998
627,41360.356999999975
628,40725.35999999998
629,39890.366999999984
630,39545.37399999998
631,39785.376999999986
632,40545.38299999998
633,40595.39599999998
634,39265.39799999999
635,38400.40600000001
636,37680.41000000001
637,37670.417000000016
638,37180.423
639,37330.42800000001
640,36120.42800000001
641,35970.42900000001
642,36440.432
643,37525.43599999997
644,37590.45199999997
645,36640.46099999999
646,37975.451999999976
647,36545.458
648,37695.461999999985
649,38360.473999999966
650,38505.47799999996
651,37475.48699999999
652,37305.492
653,36355.498000000014
654,36960.49600000001
655,38210.50199999998
656,39900.503999999964
657,40965.50599999994
658,40845.507999999936
659,40465.505999999936
660,40340.51599999994
661,41375.52099999993
662,41690.51899999992
663,41700.51899999992
664,39650.52899999994
665,39770.526999999944
666,38645.53499999997
667,39040.53599999995
668,38710.541999999965
669,38425.54699999999
670,38780.54899999996
671,40240.54899999993
672,42380.55299999991
673,43150.5609999999
674,44185.5649999999
675,43510.565999999904
676,44250.569999999905
677,41705.57599999991
678,45230.5759999999
679,47570.57799999988
680,47465.58199999989
681,46220.585999999916
682,46180.594999999914
683,45255.606999999916
684,45755.61099999992
685,46345.613999999914
686,47540.622999999905
687,48430.6219999999
688,47400.63199999991
689,46885.637999999904
690,45055.64499999992
691,45165.65099999991
692,45530.666999999914
693,45160.67199999993
694,44535.67499999995
695,45095.67799999991
696,43730.67999999996
697,42475.684999999925
698,42060.68699999996
699,41570.700999999965
700,42110.69899999993
701,42800.70299999991
702,42170.71299999992
703,46190.718999999895
704,46930.7259999999
705,46850.723999999886
706,47295.73099999989
707,46180.73099999991
708,48555.73299999991
709,48630.7359999999
710,49340.7469999999
711,49365.74399999991
712,49965.74599999991
713,46840.74899999994
714,48295.75199999991
715,48285.756999999925
716,48930.76199999992
717,49880.762999999904
718,49035.76399999991
719,48360.76099999992
720,46830.76199999995
721,47360.766999999934
722,48475.768999999906
723,47525.7669999999
724,45600.76799999991
725,45320.77199999992
726,44040.77399999995
727,44475.77699999995
728,43570.77999999998
729,42860.79199999999
730,42845.79699999996
731,42555.79999999996
732,44140.80700000001
733,46870.804999999935
734,47265.807999999946
735,48980.81599999993
736,50055.8189999999
737,45845.824999999946
738,47095.824999999924
739,47320.83499999993
740,46325.8429999999
741,46460.8459999999
742,46705.858999999924
743,45965.867999999944
744,46455.87799999993
745,46515.878999999935
746,46930.878999999935
747,48315.88299999992
748,48830.89199999995
749,49030.89799999995
750,48400.90099999997
751,49080.89799999996
752,49480.90099999996
753,49525.90399999996
754,49745.902999999984
755,49100.91399999999
756,47265.91300000003
757,48215.91100000002
758,48510.90900000003
759,46690.908000000025
760,46455.90600000003
761,46610.903000000035
762,45350.89900000001
763,46830.899000000005
764,47840.90399999998
765,47225.904999999984
766,47845.90599999996
767,46510.90399999998
768,47485.90699999997
769,48070.90499999995
770,47945.902999999955
771,48570.90099999995
772,47495.891999999956
773,46785.89199999997
774,47575.89099999996
775,47490.88799999997
776,48405.88599999997
777,51940.88199999994
778,51640.87799999995
779,51010.88099999995
780,49895.87399999997
781,49185.874999999985
782,49980.874999999985
783,49000.873999999996
784,47100.870000000024
785,47245.871000000014
786,45155.87400000004
787,44625.87200000006
788,41335.87300000008
789,40420.8680000001
790,40970.86400000009
791,41785.86000000006
792,42330.85500000006
793,44815.85000000002
794,45990.85000000001
795,45625.84900000002
796,46645.84900000001
797,44325.857000000025
798,45850.857
799,46655.85000000001
800,47470.84900000002
801,48250.844000000005
802,48200.83999999999
803,46375.836000000025
804,46925.837000000014
805,47385.82700000004
806,48050.82300000003
807,49910.81500000002
808,49345.81100000003
809,49455.80200000003
810,47545.80200000005
811,47550.79400000005
812,47510.79200000005
813,47660.79600000004
814,44785.793000000056
815,45015.79800000005
816,42765.80100000008
817,42845.79900000009
818,42050.80300000008
819,40290.80400000009
820,40700.79800000008
821,40320.794000000096
822,40525.79600000009
823,42255.79300000007
824,43810.790000000045
825,44435.79200000005
826,45925.79000000003
827,44460.790000000045
828,45715.78900000004
829,46415.79300000003
830,47355.79300000003
831,47605.79600000002
832,46735.79600000002
833,45035.797000000035
834,46120.80300000002
835,45030.79900000004
836,46540.79000000004
837,47735.793000000034
838,47190.792000000045
839,46625.79700000004
840,45260.80100000007
841,45730.79800000005
842,46265.79400000005
843,47060.789000000055
844,44720.794000000074
845,45260.793000000056
846,42970.79300000007
847,43080.78900000007
848,42440.79000000007
849,41805.78900000008
850,41805.79000000008
851,41680.79500000008
852,42245.79600000006
853,43300.80000000005
854,44200.801000000036
855,43910.80600000003
856,45315.81100000002
857,43895.813000000046
858,44335.81100000004
859,45085.81700000004
860,46145.81700000002
861,46410.82200000001
862,45640.82300000001
863,43865.830000000016
864,44560.83400000002
865,44580.83500000002
866,46915.83100000001
867,48160.829
868,47865.829000000005
869,47870.829
870,46665.83100000002
871,46195.83000000003
872,46565.82600000003
873,47110.831000000006
874,46275.83200000003
875,46525.83100000001
876,44560.83500000003
877,44550.83400000001
878,43760.83000000004
879,42655.83100000004
880,42030.828000000045
881,41505.83200000005
882,42145.82400000004
883,43055.82800000001
884,44295.82500000001
885,43035.82800000004
886,44580.82300000001
887,43580.81500000002
888,45160.81500000001
889,45875.808
890,47650.809
891,48310.80899999999
892,47450.806999999986
893,45505.805
894,45690.80400000001
895,46575.806000000004
896,46270.814999999995
897,48180.81199999998
898,48275.81099999998
899,49790.80699999999
900,48765.812
901,48170.81199999999
902,48050.811
903,50175.802999999985
904,49085.79799999998
905,48910.79399999997
906,47300.788
907,46450.790000000015
908,45590.78700000002
909,44435.78500000003
910,44125.78500000003
911,43340.78900000004
912,43880.782000000036
913,44385.775000000016
914,46285.77200000001
915,45800.76700000002
916,47210.767000000014
917,46365.771
918,47655.77
919,49165.76099999999
920,50045.76699999997
921,50870.76599999997
922,50645.761999999966
923,48015.762999999984
924,47205.75400000001
925,48990.748999999996
926,49145.74799999999
927,50620.74699999998
928,49435.74699999999
929,48915.74699999998
930,48270.75399999998
931,47480.75499999999
932,48860.756
933,50505.75199999998
934,50485.753999999964
935,50645.74599999997
936,48285.740999999995
937,44415.739
938,43600.73700000001
939,43240.73200000001
940,42290.73000000002
941,42015.72300000003
942,41695.71800000003
943,42295.71500000002
944,43205.711
945,42345.71100000001
946,44840.70799999998
947,44410.70099999999
948,45465.698999999986
949,46095.69699999998
950,47290.69799999994
951,50885.69299999994
952,51850.67999999994
953,50330.67699999995
954,49650.67099999997
955,50190.67099999996
956,50155.67399999997
957,50525.67099999996
958,48495.66899999999
959,48225.66399999998
960,47585.66599999999
961,47620.66799999998
962,48220.66399999999
963,49800.659999999974
964,49725.657999999974
965,50040.65099999996
966,48760.653000000006
967,48455.644000000015
968,46580.64700000001
969,48165.641
970,47080.643000000025
971,46890.64100000003
972,47250.638000000035
973,47965.63500000003
974,49300.63200000003
975,48005.63500000004
976,50830.63199999999
977,50975.630999999994
978,52325.624999999985
979,53920.62399999996
980,54210.61899999996
981,55445.607999999964
982,54590.601999999984
983,53230.598000000005
984,52610.59700000001
985,53435.58899999999
986,52905.58400000001
987,52855.58500000001
988,51510.58300000002
989,50335.582000000024
990,50320.57900000003
991,51390.569
992,52420.56899999999
993,53890.56599999998
994,51405.56599999998
995,51215.561999999976
996,49940.554
997,48830.55500000002
998,48270.55200000002
999,47920.55000000002
1000,46345.54400000003
1001,44910.539000000055
1002,46860.52700000003
1003,45985.524000000034
1004,46450.52300000003
1005,46055.51700000005
1006,48520.516
1007,46845.51
1008,48275.512
1009,49285.51
1010,49190.51699999999
1011,51655.516999999956
1012,50245.52799999998
1013,51975.53199999998
1014,50000.53499999999
1015,51505.54499999997
1016,50540.557999999975
1017,50040.55899999998
1018,49005.567999999985
1019,48525.57799999998
1020,48025.58999999998
1021,47340.60299999996
1022,48075.611999999965
1023,49595.61899999993
1024,48810.630999999965
1025,48505.640999999945
1026,46580.63799999998
1027,46255.643999999986
1028,46130.64499999999
1029,45995.64899999999
1030,45250.66499999998
1031,44850.66900000001
1032,44180.68000000001
1033,43674.686
1034,44609.70499999999
1035,44129.71400000001
1036,46759.727999999945
1037,46943.746999999945
1038,47812.76999999993
1039,48992.77399999992
1040,48638.784999999916
1041,50480.79299999992
1042,49325.80299999988
1043,49450.806999999906
1044,51165.82199999991
1045,51850.84999999989
1046,53249.86799999993
1047,53261.881999999925
1048,52046.90299999993
1049,51886.920999999944
1050,50728.92699999994
1051,50474.935999999936
1052,49344.96399999994
1053,49996.978999999934
1054,49153.00899999994
1055,49206.01799999994
1056,47225.04199999997
1057,47671.060999999936
1058,47082.078999999954
1059,47698.105999999934
1060,47392.11599999993
1061,46969.13699999998
1062,46870.15099999998
1063,46368.16500000001
1064,45601.174000000006
1065,45929.188
1066,47647.211999999956
1067,47635.22399999995
1068,48175.243999999955
1069,49500.243999999926
1070,50666.259999999915
1071,51714.2729999999
1072,52264.29199999988
1073,52683.31599999988
1074,52478.33899999988
1075,52682.37199999989
1076,52252.39499999992
1077,53031.4039999999
1078,53358.40099999992
1079,53636.41099999992
1080,61120.419999999925
1081,61240.42199999993
1082,61844.43999999993
1083,62232.45599999993
1084,62487.47499999991
1085,62276.479999999916
1086,60795.49299999993
1087,60909.51999999993
1088,61229.52299999994
1089,61496.55199999994
1090,61938.55899999994
1091,61147.55999999998
1092,60781.575999999965
1093,61360.58999999995
1094,61645.61599999995
1095,62685.63899999993
1096,65375.647999999856
1097,65474.646999999895
1098,65895.65799999991
1099,67077.6809999999
1100,67893.67899999987
1101,69415.68899999987
1102,70021.71299999986
1103,70356.71999999986
1104,71067.72999999984
1105,70823.76699999983
1106,71273.76799999984
1107,71791.78899999983
1108,71793.78999999983
1109,72030.78399999984
1110,72907.79199999983
1111,73518.8109999998
1112,74775.8099999998
1113,76128.81399999977
1114,75153.82999999973
1115,74048.84599999977
1116,72080.85899999984
1117,74441.85499999979
1118,74465.86199999979
1119,75524.86299999978
1120,75191.85299999983
1121,73158.85299999992
1122,74274.84199999989
1123,73908.8399999999
1124,74323.84099999991
1125,75199.84199999989
1126,77709.84199999983
1127,78510.83899999983
1128,77560.83399999984
1129,78823.84399999984
1130,79881.82699999983
1131,80943.83099999979
1132,80555.83999999982
1133,80985.83799999983
1134,82480.82899999982
1135,82889.8279999998
1136,83825.8069999998
1137,82783.79799999979
1138,82792.79299999982
1139,81522.79499999981
1140,82003.80199999975
1141,82621.79899999974
1142,82645.79699999974
1143,83439.79799999976
1144,82001.78299999976
1145,81147.78099999977
1146,80500.78299999976
1147,80413.7789999998
1148,80305.7879999998
1149,81666.7859999998
1150,80740.78699999981
1151,80981.78799999983
1152,81493.7679999998
1153,81225.76799999982
1154,82328.77299999981
1155,82816.7539999998
1156,84373.74999999984
1157,83889.75199999982
1158,83167.75099999984
1159,82606.73899999983
1160,83392.73399999984
1161,83376.73399999984
1162,83854.72799999984
1163,83656.72699999984
1164,83867.71499999984
1165,84753.71499999984
1166,83804.69299999985
1167,83546.69499999986
1168,83381.70399999987
1169,83371.70299999985
1170,84415.69099999986
1171,84239.69099999985
1172,82563.68899999987
1173,83578.67199999986
1174,81695.66799999985
1175,82094.64799999987
1176,82034.64399999987
1177,81355.63999999988
1178,81937.6279999999
1179,82773.6179999999
1180,81885.62399999992
1181,81570.62899999991
1182,82784.62099999988
1183,82422.61699999991
1184,82854.6219999999
1185,81630.6219999999
1186,84812.62399999987
1187,85817.62499999984
1188,85184.62799999987
1189,84535.61799999987
1190,83869.61499999989
1191,84068.6119999999
1192,84062.61599999992
1193,83919.6189999999
1194,84617.6119999999
1195,84909.61299999988
1196,82498.61399999993
1197,82292.61199999992
1198,81521.61399999993
1199,82230.61999999992
1200,82086.61299999991
1201,82225.61199999992
1202,80537.59799999994
1203,81747.60199999994
1204,80749.58599999998
1205,80050.58899999999
1206,76555.58300000003
1207,74249.57500000007
1208,75674.57500000001
1209,76025.568
1210,75970.57200000003
1211,76006.57200000001
1212,77277.57199999999
1213,77274.57499999997
1214,77814.58599999997
1215,77332.58399999996
1216,78590.58899999993
1217,80118.5739999999
1218,78900.58899999993
1219,78313.59399999995
1220,78292.577
1221,78752.584
1222,78870.57500000003
1223,77565.58300000001
1224,77993.58600000001
1225,78631.59700000001
1226,76524.59700000004
1227,76859.59400000004
1228,76776.59400000003
1229,77755.60000000002
1230,77772.58900000004
1231,75700.59300000004
1232,75425.58700000006
1233,75970.59600000006
1234,73553.59700000008
1235,73308.60800000008
1236,74484.59600000005
1237,73108.59800000006
1238,73343.59900000006
1239,71621.62000000011
1240,72189.62000000008
1241,71862.63000000009
1242,70533.64000000012
1243,70808.63100000014
1244,71817.62300000014
1245,69706.63500000015
1246,70737.63000000015
1247,72206.62700000014
1248,70993.63500000017
1249,69810.63800000015
1250,69936.63100000015
1251,71355.63100000012
1252,70738.62900000015
1253,68691.63300000016
1254,69610.62400000014
1255,70324.61200000012
1256,68267.60900000014
1257,67961.61000000016
1258,68122.60100000016
1259,67954.60300000013
1260,67323.60700000013
1261,66879.58900000012
1262,67663.58100000014
1263,66684.58000000015
1264,64530.586000000185
1265,64404.598000000165
1266,64714.58700000016
1267,63941.57100000018
1268,64888.55100000017
1269,63414.5540000002
1270,63816.555000000175
1271,63799.5350000002
1272,63242.5220000002
1273,63877.52300000015
1274,64859.528000000115
1275,63500.52400000014
1276,64684.52900000011
1277,64681.536000000095
1278,62677.54500000013
1279,62192.55300000013
1280,61867.55700000013
1281,63229.551000000094
1282,63386.54500000008
1283,62483.53200000012
1284,62309.52800000011
1285,62745.51400000008
1286,59735.52200000012
1287,58717.52300000016
1288,57904.5280000002
1289,56889.538000000204
1290,55619.5370000002
1291,55305.53100000019
1292,55591.527000000184
1293,55213.52400000019
1294,53457.52000000018
1295,52521.508000000176
1296,53881.49500000018
1297,53137.48400000018
1298,53763.48600000018
1299,53042.47600000017
1300,53778.47200000017
1301,53445.46200000017
1302,52177.454000000165
1303,52623.44300000017
1304,53156.44500000016
1305,53206.415000000154
1306,52491.42800000016
1307,52466.42000000016
1308,49811.41200000016
1309,48989.40300000016
1310,48125.401000000165
1311,48847.40400000015
1312,48080.410000000156
1313,47765.39800000016
1314,47832.39200000016
1315,48962.385000000155
1316,46963.38400000016
1317,46435.37100000016
1318,46498.35800000015
1319,46233.353000000156
1320,45087.34900000015
1321,44978.34900000015
1322,45012.33800000015
1323,44090.33900000014
1324,42925.31900000014
1325,42123.304000000135
1326,43981.29400000014
1327,42288.27500000014
1328,41884.26200000013
1329,40545.26500000013
1330,41329.252000000124
1331,40735.24900000012
1332,39874.24200000012
1333,40481.231000000116
1334,41911.22100000011
1335,40636.22400000011
1336,39678.225000000115
1337,40363.21000000011
1338,40708.1950000001
1339,41374.18500000011
1340,40656.17200000011
1341,41016.159000000094
1342,40401.15300000009
1343,41214.140000000094
1344,40039.13000000009
1345,40042.119000000086
1346,38455.10800000009
1347,38714.09400000009
1348,38101.08300000009
1349,38395.081000000086
1350,38078.07600000009
1351,38347.06100000009
1352,37712.05500000009
1353,36359.05000000008
1354,36443.033000000076
1355,35536.02400000007
1356,36980.008000000074
1357,34963.99100000006
1358,34419.98600000007
1359,32902.979000000065
1360,33262.96800000006
1361,33296.955000000045
1362,33528.93600000004
1363,33917.92200000004
1364,35306.92100000004
1365,35085.90400000003
1366,35218.89200000003
1367,36097.87900000002
1368,36068.88000000003
1369,36226.88000000003
1370,35701.873000000014
1371,36014.867000000006
1372,35365.86800000001
1373,35181.86100000001
1374,35117.86000000002
1375,35825.858000000015
1376,35440.85100000001
1377,35472.841000000015
1378,34285.83500000002
1379,35393.82500000002
1380,34985.822000000015
1381,34146.820000000014
1382,34216.818000000014
1383,35244.80500000001
1384,34987.80000000002
1385,33823.797000000006
1386,34502.79300000001
1387,33171.790000000015
1388,33756.78100000002
1389,32898.77900000001
1390,33627.770000000004
1391,33399.763000000006
1392,31824.764000000014
1393,33041.75700000002
1394,33445.75500000001
1395,32334.752000000015
1396,32123.75100000002
1397,34130.75100000001
1398,33280.756000000016
1399,33273.75900000001
1400,33644.75800000001
1401,33866.76000000001
1402,34395.76600000002
1403,33351.773000000016
1404,32472.765000000014
