;0;1;2;3;4;5;6;7;TOT
445;1475.004;1849.027;76.049;0;237;5;0;0;3642.08
446;1280.004;2170.028;76.05;0;92;5;0;0;3623.082
447;1475.004;2211.022;76.052;0;92;5;0;0;3859.078
448;1475.004;2333.017;76.052;0;92;5;0;0;3981.073
449;1475.004;2333.015;76.053;0;92;5;0;0;3981.072
450;1470.005;2228.016;76.053;0;92;5.001;0;0;3871.075
451;1470.005;2192.014;76.055;0;92;5.001;0;0;3835.075
452;1665.005;2387.013;76.056;0;92;9;0;0;4229.074
453;1670.004;2428.011;84.055;0;92;9;0;0;4283.07
454;1670.004;2695.009;84.056;0;92;9;0;0;4550.069
455;1670.004;2695.009;84.056;0;92;9;0;0;4550.069
456;1670.004;2500.007;84.056;0;237.001;9;0;0;4500.068
457;1670.004;2428.008;84.056;0;237.001;9;0;0;4428.069
458;1475.004;2623.006;84.058;0;237.001;9;0;0;4428.069
459;1475.004;2356.004;84.058;0;174.001;204;0;0;4293.067
460;1280.004;2710.004;144.057;0;174.001;204;0;0;4512.066
461;1280.004;2869.005;144.057;0;174.001;204;0;0;4671.067
462;1280.004;2638.004;204.057;0;174.001;204;0;0;4500.066
463;1085.004;2602.004;212.056;0;174.001;204;0;0;4277.065
464;1085.004;2633.004;212.057;0;174.001;204;0;0;4308.066
465;890.004;2597.004;212.057;0;174.001;204;0;0;4077.066
466;1085.004;2407.002;196.061;0;174.001;204;0;0;4066.068
467;890.003;2366.003;204.061;0;174.001;4.001;0;0;3638.069
468;1280.003;2135.002;204.064;0;174.001;204;0;0;3997.07
469;1280.003;2530;212.064;0;174.001;204;0;0;4400.068
470;1475.003;2335;280.064;0;174.001;204;0;0;4468.068
471;1670.003;2135.001;280.064;0;160.002;204;0;0;4449.07
472;1475.003;2135.001;280.064;0;172.001;204;0;0;4266.069
473;1665.004;2335;272.065;0;172.001;204;0;0;4648.07
474;1665.004;2335;272.065;0;172.001;204;0;0;4648.07
475;1860.004;2335;220.065;0;172.001;204.001;0;0;4791.071
476;1670.003;2720.001;272.068;0;27.001;204.001;0;0;4893.074
477;1865.003;2720.001;272.068;0;27.001;204.001;0;0;5088.074
478;1670.003;2920;272.068;0;27.001;9.001;0;0;4898.073
479;1670.003;2920;272.068;0;27.001;204.001;0;0;5093.073
480;1865.003;2720.001;256.07;0;27.001;204.001;0;0;5072.076
481;2060.003;2920;256.071;0;27.001;204.001;0;0;5467.076
482;2250.004;3310;256.074;0;27.001;204.001;0;0;6047.08
483;2250.004;3310;256.074;0;27.001;204.001;0;0;6047.08
484;2250.002;3505;256.075;0;57.001;204.001;0;0;6272.079
485;2255.001;3505;256.075;0;57.001;204.001;0;0;6277.078
486;2255.001;3305.001;316.074;0;202.001;204.001;0;0;6282.078
487;2255.001;3305.001;308.076;0;202.001;204.001;0;0;6274.08
488;2060;3305.001;308.077;0;202.001;204.001;0;0;6079.08
489;2060;2915.001;308.082;0;202.001;204.001;0;0;5689.085
490;1865;3505;376.081;0;202.001;204.001;0;0;6152.083
491;1670;3695.001;436.08;0;202.001;204.001;0;0;6207.083
492;1670;3695.001;444.082;0;202.001;204.001;0;0;6215.085
493;1475;3695.001;444.082;0;202.001;204.001;0;0;6020.085
494;1475;3695.001;436.083;0;202.001;204.001;0;0;6012.086
495;1475;3700;428.085;0;202.001;204.001;0;0;6009.087
496;1670;3505;428.086;0;202.001;204.001;0;0;6009.088
497;1475;3505;488.086;0;202.001;204.001;0;0;5874.088
498;1865;3505;488.086;0;202.001;204.001;0;0;6264.088
499;1865;4090;488.086;0;202.001;9.001;0;0;6654.088
500;2060;3895;488.086;0;202.001;9.001;0;0;6654.088
501;2255;3505;548.086;0;202.001;9.001;0;0;6519.088
502;2450;3305.001;556.085;0;202.001;9.001;0;0;6522.088
503;2645;3305.001;556.086;0;202.001;9.001;0;0;6717.089
504;2450;3505;572.084;0;202.001;9.001;0;0;6738.086
505;2450;3505;580.083;0;202.001;9.002;0;0;6746.086
506;2255;3890.001;580.083;0;57.001;9.002;0;0;6791.087
507;2450;3695.001;580.083;0;57.001;9.002;0;0;6791.087
508;2255;3895;528.083;0;57.001;9.002;0;0;6744.086
509;2060;3895;528.083;0;57.001;9.002;0;0;6549.086
510;2060;3700;484.083;0;57.001;9.002;0;0;6310.086
511;2060;3895;484.083;0;57.001;9.002;0;0;6505.086
512;2255;3890.001;416.086;0;57.001;9.002;0;0;6627.09
513;2255;3895;416.086;0;57.001;259.001;0;0;6882.088
514;2450;4085.001;416.087;0;57.001;259.001;0;0;7267.09
515;2450;4285;416.087;0;57.001;259.001;0;0;7467.089
516;2445.001;4090;356.089;0;202.001;259.001;0;0;7352.092
517;2645;4285;348.09;0;202.001;259.001;0;0;7739.092
518;2450;4285;348.09;0;202.001;259.001;0;0;7544.092
519;2645;4080.002;288.091;0;202.001;454.001;0;0;7669.095
520;2450;4665.002;280.093;0;202.001;454.001;0;0;8051.097
521;2255;5060.001;280.093;0;202.001;259.001;0;0;8056.096
522;2060;4865.001;280.093;0;208;259.001;0;0;7672.095
523;1865;4670.001;348.091;0;208;809.001;0;0;7900.093
524;1860.001;4475.001;408.09;0;208;809.001;0;0;7760.093
525;1670;4670.001;460.09;0;208.001;809.001;0;0;7817.093
526;1865;4280.001;400.091;0;208.001;809.001;0;0;7562.094
527;1665.001;4475.001;408.09;0;208.001;809.001;0;0;7565.094
528;2060;4480;408.09;0;208.001;809.001;0;0;7965.092
529;2060;4675;408.09;0;208.001;809.001;0;0;8160.092
530;2450;4480;348.091;0;208.001;809.001;0;0;8295.093
531;2450;4285;340.092;0;208.001;809.001;0;0;8092.094
532;2255;4480;340.092;0;202.002;809.001;0;0;8086.095
533;2450;4480;348.091;0;202.002;809.001;0;0;8289.094
534;2255;4480;340.092;0;160.003;809.001;0;0;8044.096
535;2255;4285;340.092;0;160.003;809.001;0;0;7849.096
536;2255;4675;332.093;0;15.003;809.001;0;0;8086.097
537;2450;4675;332.093;0;65.002;809.001;0;0;8331.096
538;2255;4675;376.094;0;65.002;809.001;0;0;8180.097
539;2060;4480;384.093;0;65.002;809.001;0;0;7798.096
540;2060;3890.001;392.092;0;65.002;809.001;0;0;7216.096
541;2055.001;3700;400.091;0;65.002;809.001;0;0;7029.095
542;2255;3700;416.089;0;79.001;809.001;0;0;7259.091
543;2060;3700;416.089;0;79.001;809.001;0;0;7064.091
544;2450;4085.001;348.091;0;79.001;809.001;0;0;7771.094
545;2645;4085.001;340.092;0;79.001;809.001;0;0;7958.095
546;2645;4090;340.092;0;224.001;809.001;0;0;8108.094
547;2645;4090;348.091;0;174.002;809.001;0;0;8066.094
548;2450;4090;348.091;0;224.001;809.001;0;0;7921.093
549;2645;3895;348.091;0;224.001;805.002;0;0;7917.094
550;2255;4670.001;288.092;0;224.001;805.002;0;0;8242.096
551;2255;4870;220.094;0;224.001;805.002;0;0;8374.097
552;2255;4675;272.094;0;224.001;805.002;0;0;8231.097
553;2450;4675;332.093;0;224.001;805.002;0;0;8486.096
554;2450;4285;340.092;0;224.001;805.002;0;0;8104.095
555;2255;4285;340.092;0;224.001;805.002;0;0;7909.095
556;2255;3890.001;272.094;0;224.001;805.002;0;0;7446.098
557;2060;4090;272.094;0;224.001;805.002;0;0;7451.097
558;2450;4285;288.092;0;224.001;805.002;0;0;8052.095
559;2445.001;4480;348.091;0;219.002;805.002;0;0;8297.096
560;3035;4280.001;228.093;0;224.001;805.002;0;0;8572.097
561;3035;4280.001;228.093;0;224.001;805.002;0;0;8572.097
562;2840;4870;212.095;0;224.001;805.002;0;0;8951.098
563;3035;4870;212.095;0;224.001;805.002;0;0;9146.098
564;2645;4675;212.095;0;224.001;805.002;0;0;8561.098
565;2645;4480;212.095;0;369.001;805.002;0;0;8511.098
566;2445.001;4870;212.095;0;224.001;805.002;0;0;8556.099
567;2645;4870;212.095;0;224.001;805.002;0;0;8756.098
568;2450;4285;204.096;0;224.001;805.002;0;0;7968.099
569;2255;4285;204.096;0;224.001;805.002;0;0;7773.099
570;2255;3700;264.095;0;224.001;805.002;0;0;7248.098
571;2255;3695.001;264.095;0;224.001;805.002;0;0;7243.099
572;2450;3895;264.095;0;224.001;805.002;0;0;7638.098
573;2255;4090;264.095;0;266;805.002;0;0;7680.097
574;2645;4675;264.095;0;266;805.003;0;0;8655.098
575;2640.001;4870;212.095;0;266;805.003;0;0;8793.099
576;2840;4870;220.094;0;411;805.003;0;0;9146.097
577;2840;4870;228.093;0;411;805.003;0;0;9154.096
578;2645;5250.002;228.093;0;411;805.003;0;0;9339.098
579;2840;5055.002;228.093;0;411;805.003;0;0;9339.098
580;2255;5050.003;296.091;0;411;805.003;0;0;8817.097
581;2250.001;5055.002;296.091;0;411;805.003;0;0;8817.097
582;2060;4670.001;296.091;0;411;805.004;0;0;8242.096
583;2060;4870;296.091;0;411;805.004;0;0;8442.095
584;2060;4675;356.09;0;411;805.004;0;0;8307.094
585;2060;4675;356.09;0;266;805.004;0;0;8162.094
586;2060;4480;424.088;0;266;805.004;0;0;8035.092
587;2060;4480;492.083;0;224.001;805.004;0;0;8061.088
588;2450;4280.001;484.083;0;224.001;805.004;0;0;8243.089
589;2450;4280.001;476.083;0;224.001;805.004;0;0;8235.089
590;2840;4475.001;484.08;0;224.001;805.004;0;0;8828.086
591;2840;4280.001;468.082;0;224.001;805.004;0;0;8617.088
592;2840;4865.001;468.082;0;224.001;805.004;0;0;9202.088
593;2835.001;4675;476.081;0;224.001;805.004;0;0;9015.087
594;2445.001;4480;476.081;0;224.001;825.003;0;0;8450.086
595;2445.001;4090;468.08;0;369.001;825.003;0;0;8197.085
596;2645;4480;468.08;0;238;825.003;0;0;8656.083
597;2840;4480;520.08;0;238;825.003;0;0;8903.083
598;2645;4285;572.079;0;238;825.003;0;0;8565.082
599;2645;4285;504.08;0;233.001;825.003;0;0;8492.084
600;2645;4090;504.079;0;233.001;825.003;0;0;8297.083
601;2645;4480;444.079;0;238;825.003;0;0;8632.082
602;2840;4675;384.079;0;238;825.003;0;0;8962.082
603;2645;4675;384.079;0;224.001;825.003;0;0;8753.083
604;3035;5260;392.077;0;224.001;825.003;0;0;9736.081
605;3030.001;5450.001;400.076;0;224.001;825.003;0;0;9929.082
606;3030.001;5450.001;356.074;0;369.001;825.003;0;0;10030.08
607;2840;5450.001;356.073;0;369.001;825.003;0;0;9840.078
608;2645;5645.001;348.073;0;369.001;825.003;0;0;9832.078
609;2840;5255.001;280.075;0;369.001;825.003;0;0;9569.08
610;2450;5260;288.074;0;369.001;825.003;0;0;9192.078
611;2450;5260;288.073;0;369.001;825.003;0;0;9192.077
612;2255;4675;280.074;0;369.001;1020.003;0;0;8599.078
613;2060;4675;340.071;0;369.001;1020.003;0;0;8464.075
614;2060;4285;340.069;0;369.001;1020.003;0;0;8074.073
615;2060;4480;340.067;0;210.002;1020.003;0;0;8110.072
616;2255;4285;400.066;0;210.002;1020.003;0;0;8170.071
617;2255;4090;400.066;0;357.001;1020.003;0;0;8122.07
618;2645;4090;512.064;0;413;1000.004;0;0;8660.068
619;2450;4480;460.064;0;413;1000.004;0;0;8803.068
620;2645;4870;460.062;0;413;1000.004;0;0;9388.066
621;2645;4285;460.059;0;413;1000.004;0;0;8803.063
622;2645;4675;400.058;0;413;1000.004;0;0;9133.062
623;2840;4475.001;400.058;0;413;1000.004;0;0;9128.063
624;2645;4280.001;400.057;0;411.001;1000.004;0;0;8736.063
625;2645;3890.001;460.056;0;556.001;1000.004;0;0;8551.062
626;2450;4285;460.056;0;411.001;1000.004;0;0;8606.061
627;3035;4475.001;400.056;0;411.001;1000.004;0;0;9321.062
628;3035;4675;408.055;0;411.001;1000.004;0;0;9529.06
629;2640.001;4675;408.055;0;411.001;1000.004;0;0;9134.061
630;2445.001;4285.001;408.055;0;421;1000.004;0;0;8559.061
631;2645;4480.002;348.057;0;365.001;1000.004;0;0;8838.064
632;2840;4870.002;348.056;0;365.001;805.004;0;0;9228.063
633;2840;4870.002;340.057;0;365.001;805.004;0;0;9220.064
634;3035.001;5455.003;332.057;0;365.001;805.004;0;0;9992.066
635;3035.001;5250.007;272.057;0;355.002;805.004;0;0;9717.071
636;3035.001;5255.007;272.057;0;500.002;805.004;0;0;9867.071
637;2645.001;5700.005;272.057;0;355.002;805.004;0;0;9777.069
638;2255.001;5700.005;212.057;0;355.002;805.004;0;0;9327.069
639;2645.002;5505.005;212.057;0;355.002;805.004;0;0;9522.07
640;2645.002;5895.005;204.057;0;355.002;805.004;0;0;9904.07
641;2645.002;6090.006;144.057;0;355.002;805.004;0;0;10039.071
642;2450.002;5310.006;136.057;0;355.002;1000.004;0;0;9251.071
643;2255.002;5310.007;136.058;0;355.002;1000.004;0;0;9056.073
644;2255.002;4870.008;136.058;0;355.002;800.005;0;0;8416.075
645;2255.002;5065.008;136.058;0;210.002;800.005;0;0;8466.075
646;2445.003;4675.01;196.057;0;210.002;1000.004;0;0;8526.076
647;2640.004;4920.01;196.057;0;355.002;1000.004;0;0;9111.077
648;3035.003;4920.01;196.056;0;425.001;1000.004;0;0;9576.074
649;2890.002;4920.01;196.056;0;425.001;1000.004;0;0;9431.073
650;3085.002;5310.01;306.053;0;425.001;1000.004;0;0;10126.07
651;2890.002;4770.011;246.054;0;425.001;1000.004;0;0;9331.072
652;2940.001;5160.011;246.054;0;425.001;1000.004;0;0;9771.071
653;3135.001;4915.012;188.054;0;425.001;1000.004;0;0;9663.072
654;2940.001;4725.011;238.053;0;425;1000.004;0;0;9328.069
655;2940.001;4670.013;178.054;0;570;1000.004;0;0;9358.072
656;2745.001;5255.013;178.054;0;425;1000.004;0;0;9603.072
657;2940.002;5260.012;178.053;0;425;1000.004;0;0;9803.071
658;2940.002;5260.012;238.052;0;425;1000.004;0;0;9863.07
659;2940.002;5360.01;288.05;0;425;1000.004;0;0;10013.066
660;2745.002;4580.01;288.05;0;425;1008.003;0;0;9046.065
661;2740.004;4385.01;288.048;0;425;1008.003;0;0;8846.065
662;2935.005;4630.009;288.047;0;425;1008.003;0;0;9286.064
663;2935.005;4825.009;278.046;0;425;1008.003;0;0;9471.063
664;3330.004;5605.009;278.046;0;425;1008.003;0;0;10646.062
665;3330.005;5360.01;270.046;0;425;1000.004;0;0;10385.065
666;3390.004;5115.011;270.045;0;570;1000.004;0;0;10345.064
667;3195.005;5115.011;320.043;0;425;1008.002;0;0;10063.061
668;2610.005;5115.011;370.042;0;425;813.002;0;0;9333.06
669;3000.005;4920.011;438.039;0;425;813.002;0;0;9596.057
670;2805.005;5115.011;438.039;0;425;813.002;0;0;9596.057
671;2805.005;5500.013;438.039;0;425;813.002;0;0;9981.059
672;2610.005;4915.013;388.04;0;420.001;813.002;0;0;9146.061
673;2365.006;5110.013;338.041;0;425;813.002;0;0;9051.062
674;2365.006;4720.013;338.042;0;425;805.003;0;0;8653.064
675;2165.007;4915.013;338.043;0;280;805.003;0;0;8503.066
676;2365.006;4770.012;278.044;0;280;805.003;0;0;8498.065
677;2365.006;5165.011;278.042;0;280;805.003;0;0;8893.062
678;2950.006;5165.011;278.042;0;280;200.004;0;0;8873.063
679;2755.006;5360.012;228.043;0;280;200.004;0;0;8823.065
680;3145.006;5750.012;228.043;0;280;0.005;0;0;9403.066
681;3145.006;5360.012;118.047;0;280;200.004;0;0;9103.069
682;2900.007;5800.011;118.049;0;280;200.004;0;0;9298.071
683;3095.007;5800.011;118.05;0;425;200.004;0;0;9638.072
684;2900.007;5605.011;118.05;0;425;200.004;0;0;9248.072
685;2900.007;5165.012;118.051;0;570;200.004;0;0;8953.074
686;2705.007;5800.011;118.052;0;425;200.004;0;0;9248.074
687;3095.007;5360.013;118.052;0;425;200.004;0;0;9198.076
688;3095.007;5410.012;126.052;0;425;200.004;0;0;9256.075
689;2900.007;5410.013;126.052;0;425;200.003;0;0;9061.075
690;2705.007;5020.013;76.053;0;425;200.003;0;0;8426.076
691;2705.009;5215.013;74.054;0;425;200.003;0;0;8619.079
692;2700.012;5360.014;74.053;0;425;200.003;0;0;8759.082
693;2705.012;4965.015;74.055;0;425;200.003;0;0;8369.085
694;2900.014;5355.015;74.055;0;425;200.003;0;0;8954.087
695;2900.014;4950.018;66.054;0;425;200.002;0;0;8541.088
696;2900.014;4765.016;116.053;0;570;200.002;0;0;8551.085
697;3095.014;5215.013;116.052;0;570;200.002;0;0;9196.081
698;2705.014;5215.013;116.053;0;570;200.002;0;0;8806.082
699;2900.014;5020.013;108.053;0;570;200.002;0;0;8798.082
700;2705.014;5215.013;108.054;0;570;200.002;0;0;8798.083
701;2765.013;5410.013;224.054;0;570;5.002;0;0;8974.082
702;2765.013;4825.013;216.057;0;570;5.002;0;0;8381.085
703;2773.012;5215.013;216.058;0;425;5.002;0;0;8634.085
704;2773.012;4190.014;224.056;0;425;65.001;0;0;7677.083
705;2773.013;4580.014;224.057;0;280;65.001;0;0;7922.085
706;2968.016;4825.013;216.058;0;280;65.001;0;0;8354.088
707;2383.016;5410.013;166.059;0;280;65.001;0;0;8304.089
708;2773.016;5265.012;116.06;0;280;65.001;0;0;8499.089
709;2773.016;5460.012;116.062;0;280;65.001;0;0;8694.091
710;3163.016;5210.014;166.065;0;280;65.001;0;0;8884.096
711;3163.016;5015.014;234.064;0;280;260.001;0;0;8952.095
712;3163.016;5455.013;242.063;0;280;60.002;0;0;9200.094
713;3358.018;5655.012;242.064;0;280;260.001;0;0;9795.095
714;3163.018;5655.012;284.063;0;425;260.001;0;0;9787.094
715;3018.018;5265.012;284.065;0;570;260.001;0;0;9397.096
716;2883.017;5360.014;234.066;0;425;260.001;0;0;9162.098
717;3273.017;5160.015;344.063;0;425;260.001;0;0;9462.096
718;3078.017;5360.014;352.065;0;355.001;260.001;0;0;9405.098
719;2883.018;5555.013;352.065;0.001;355.001;260.001;0;0;9405.099
720;2683.02;5700.014;352.066;0.004;305.002;260.001;0;0;9300.107
721;2483.021;5700.013;352.069;0.007;312.001;260.001;0;0;9107.112
722;2433.024;5845.013;344.069;0.008;312.001;260.001;0;0;9194.116
723;2243.023;5845.013;344.07;0.01;312.001;260.001;0;0;9004.118
724;2433.024;6285.012;244.072;0.011;312.001;260.001;0;0;9534.121
725;2633.023;6235.013;244.071;0.012;312.001;260.001;0;0;9684.121
726;2438.023;6040.012;244.072;0.015;457.001;260.001;0;0;9439.124
727;2833.021;5845.011;244.075;0.017;457.001;260.001;0;0;9639.126
728;2438.023;5650.01;244.076;0.022;457.001;260.001;0;0;9049.133
729;3028.022;5260.01;294.075;0.025;457.001;260.001;0;0;9299.134
730;2638.022;5260.009;234.078;24.022;457.001;260.001;0;0;8873.133
731;2638.022;5065.009;234.081;24.024;450.002;260.001;0;0;8671.139
732;2638.022;4480.009;234.081;32.026;450.002;260.001;0;0;8094.141
733;2638.022;4530.008;284.08;32.027;450.002;65.001;0;0;7999.14
734;2578.024;4335.008;394.079;32.031;305.002;65.001;0;0;7709.145
735;2638.023;4775.007;514.081;152.029;160.002;65.001;0;0;8304.143
736;2841.022;4775.006;464.084;212.032;237.001;65.001;0;0;8594.146
737;2841.022;4970.006;438.082;280.034;237.001;65.001;0;0;8831.146
738;3239.022;5215.005;430.085;348.035;237.001;65.001;0;0;9534.149
739;3239.023;5160.007;430.086;348.037;237.001;65.001;0;0;9479.155
740;3569.024;5360.005;448.086;408.038;237.001;65.001;0;0;10087.155
741;3561.025;5360.005;506.083;408.042;237.001;65.001;0;0;10137.157
742;3374.024;5555.005;378.088;408.045;237.001;65.001;0;0;10017.164
743;3569.024;5355.006;370.091;392.051;237.001;260.001;0;0;10183.174
744;3374.025;5160.006;362.092;332.057;382.001;260.001;0;0;9870.182
745;3187.024;4965.006;362.093;332.059;527.001;260.001;0;0;9633.184
746;3307.022;5355.006;354.094;332.059;382.001;260.001;0;0;9990.183
747;2909.023;5360.005;312.094;332.063;382.001;260.001;0;0;9555.187
748;2714.023;4970.005;312.094;348.061;432;260.001;0;0;9036.184
749;2714.023;5165.005;432.092;424.058;432;260.001;0;0;9427.179
750;2714.022;4770.006;432.092;424.06;432;200.002;0;0;8972.182
751;2714.023;4965.006;332.096;424.06;432;200.002;0;0;9067.187
752;2969.022;5355.006;322.096;416.062;432;200.002;0;0;9694.188
753;2969.022;5555.005;372.096;460.065;382;200.002;0;0;9938.19
754;3112.022;5945.005;432.096;468.066;237;200.002;0;0;10394.191
755;3112.023;5945.005;432.096;536.07;237;200.002;0;0;10462.196
756;2925.022;5895.006;482.094;604.069;382;200.002;0;0;10488.193
757;3120.022;5555.005;432.096;708.073;382;200.002;0;0;10397.198
758;2925.022;5550.006;508.095;716.073;382;200.002;0;0;10281.198
759;3180.021;5555.004;626.092;732.072;382;200.002;0;0;10675.191
760;2858.019;5360.003;574.094;740.072;382;200.002;0;0;10114.19
761;2858.02;5260.005;582.094;680.075;382;200.002;0;0;9962.196
762;2866.018;4670.005;540.094;696.075;382;200.002;0;0;9354.194
763;2866.018;4870.003;600.093;704.077;382;5.002;0;0;9427.193
764;2934.016;4670.004;558.092;808.078;382;5.002;0;0;9357.192
765;3069.018;4870.003;498.092;740.082;237;5.002;0;0;9419.197
766;3204.019;4480.002;498.091;800.083;237;5.002;0;0;9224.197
767;3204.019;4870.002;498.091;792.086;237;5.002;0;0;9606.2
768;3589.02;4870.002;558.089;800.09;237;5.002;0;0;10059.203
769;3386.021;4675.002;508.09;792.094;237;5.002;0;0;9603.209
770;3641.02;4865.003;508.089;860.092;237;5.002;0;0;10116.206
771;3581.021;5065.002;568.088;928.094;237;5.002;0;0;10384.207
772;3399.019;5845.001;576.086;996.094;382;5.002;0;0;11203.202
773;3654.018;5650.001;568.087;1004.093;382;200.002;0;0;11458.201
774;3199.02;5260.001;560.087;944.096;333;200.002;0;0;10496.206
775;3391.02;4870.001;568.085;884.103;478;200.002;0;0;10391.211
776;3386.021;5255.002;568.085;824.105;333;200.002;0;0;10566.215
777;3131.022;5260.001;620.084;884.105;333;200.002;0;0;10428.214
778;2996.021;4870.001;688.081;1004.104;305.001;200.002;0;0;10063.21
779;3001.021;5260.001;628.082;1124.103;305.001;200.002;0;0;10518.21
780;2996.022;5065;636.081;1176.105;305.001;200.002;0;0;10378.211
781;3056.021;5065;636.081;1184.104;305.001;200.002;0;0;10446.209
782;3256.02;4870;644.08;1252.102;305.001;200.001;0;0;10527.204
783;3061.02;5065;568.083;1252.102;305.001;200.001;0;0;10451.207
784;3316.019;5455;568.083;1140.103;305.001;200.001;0;0;10984.207
785;3316.019;5845;500.085;1216.1;305.001;200.001;0;0;11382.206
786;3308.02;5255.001;432.087;1172.099;450.001;200.001;0;0;10817.209
787;3495.021;5255.001;508.084;1208.101;450.001;200.001;0;0;11116.209
788;3240.022;5645.001;568.083;1336.098;450.001;200.001;0;0;11439.206
789;3045.022;5645.001;560.084;1456.096;450.001;200.001;0;0;11356.205
790;2850.022;5645.001;620.083;1524.094;450.001;200.001;0;0;11289.202
791;3045.022;5450.001;620.083;1524.094;450.001;200.001;0;0;11289.202
792;2985.023;4870;664.084;1352.096;305.001;200.001;0;0;10376.205
793;2985.023;4675;656.085;1376.093;305.001;5.001;0;0;10002.203
794;2985.023;4675;588.087;1360.095;305.001;5.001;0;0;9918.207
795;3120.024;5065;460.09;1308.095;160.001;5.001;0;0;10118.211
796;3128.023;4870;460.09;1316.094;160.001;5.001;0;0;9939.209
797;3323.023;5065;528.088;1308.095;160.001;5.001;0;0;10389.208
798;3518.023;5065;536.085;1256.095;160.001;5.001;0;0;10540.205
799;3705.024;4475.001;536.083;1220.093;160.001;5.001;0;0;10101.203
800;3765.023;4670.001;484.083;1160.094;160.001;5.001;0;0;10244.203
801;3705.024;4870;468.084;1176.092;160.001;5.001;0;0;10384.202
802;3705.024;5650;460.084;1252.089;305.001;5.001;0;0;11377.199
803;3900.024;5455;400.082;1296.09;305.001;200.001;0;0;11556.198
804;3705.024;5065;392.082;1296.09;305.001;200.001;0;0;10963.198
805;3510.024;4480;392.081;1384.092;450.001;200.001;0;0;10416.199
806;3510.024;5065;392.081;1368.094;305.001;200.001;0;0;10840.201
807;3315.024;4870;384.082;1308.095;305.001;200.001;0;0;10382.203
808;3271.023;4480;384.081;1368.094;305.001;200.001;0;0;10008.2
809;3211.024;4870;444.078;1360.089;305.001;200.001;0;0;10390.193
810;3266.024;4675;436.078;1444.081;305.001;200.001;0;0;10326.185
811;3271.023;4670.001;444.075;1392.08;305.001;200.001;0;0;10282.181
812;3084.022;4280.001;452.073;1352.083;305.001;200.001;0;0;9673.181
813;2897.021;4675;332.073;1352.081;305.001;200.001;0;0;9761.177
814;3092.021;5065;400.069;1344.082;305.001;200.001;0;0;10406.174
815;2900.021;5255.001;392.07;1240.081;305.001;200.001;0;0;10292.175
816;2762.02;5065;392.069;1036.086;450.001;200.001;0;0;9905.177
817;2965.019;5260;400.066;1140.084;450.001;200.002;0;0;10415.172
818;2814.02;5455;348.063;1140.081;450.001;200.002;0;0;10407.167
819;2611.021;5650;288.064;1200.078;450.001;200.002;0;0;10399.166
820;2408.022;5055.002;348.06;1080.08;450.001;200.002;0;0;9541.167
821;2603.022;4665.002;340.061;1020.078;450.001;200.002;0;0;9278.166
822;2606.022;4870;324.062;1048.078;305.001;200.002;0;0;9353.165
823;2611.021;4670.001;256.063;1032.078;305.001;5.002;0;0;8879.166
824;2611.021;4675;264.061;972.075;305.001;5.002;0;0;8832.16
825;2806.021;4870;272.058;792.073;167;5.002;0;0;8912.154
826;3196.021;4670.001;212.055;868.067;167;5.003;0;0;9118.147
827;3256.02;4870;212.051;808.067;167;5.003;0;0;9318.141
828;3451.02;4870;212.05;808.063;167;5.003;0;0;9513.136
829;3638.021;4870;204.049;852.063;167;5.003;0;0;9736.136
830;3833.021;5065;188.051;860.06;167;5.003;0;0;10118.135
831;3638.021;5260;240.05;844.061;167;5.004;0;0;10154.136
832;3833.021;5845;240.049;852.057;167;5.004;0;0;10942.131
833;4088.02;6040;180.05;836.057;167;200.005;0;0;11511.132
834;3698.02;6040;120.049;896.055;167;200.005;0;0;11121.129
835;3308.02;5455;136.046;896.053;368;200.005;0;0;10363.124
836;3292.022;5455;136.044;896.052;223;200.005;0;0;10202.123
837;3284.023;5260;136.044;948.052;223;200.005;0;0;10051.124
838;3284.023;4865.001;144.04;1000.049;223;200.005;0;0;9716.118
839;3284.023;5065;144.039;820.052;223;200.005;0;0;9736.119
840;3208.025;4675;144.037;880.05;368;200.005;0;0;9475.117
841;3283.026;4675;144.037;872.05;368;200.005;0;0;9542.118
842;3478.026;4675;144.037;752.049;368;200.005;0;0;9617.117
843;3283.026;4670.001;144.034;692.049;368;200.005;0;0;9357.115
844;3478.026;4870;84.035;512.051;368;200.005;0;0;9512.117
845;3470.026;5260;92.033;564.045;368;200.005;0;0;9954.109
846;3080.026;5060.001;84.033;444.042;513;200.005;0;0;9381.107
847;3080.025;4865.001;84.031;332.04;513;200.005;0;0;9074.102
848;2885.025;5260;76.032;332.037;513;200.005;0;0;9266.099
849;2885.025;5065;76.031;384.036;513;200.005;0;0;9123.097
850;2490.026;5260;8.031;384.035;513;200.005;0;0;8855.097
851;2495.025;5260;8.031;376.034;513;200.005;0;0;8852.095
852;2295.026;4870;8.031;316.034;513;200.005;0;0;8202.096
853;2295.026;4870;68.028;256.035;513;5.005;0;0;8007.094
854;2690.025;4870;68.028;256.031;513;65.004;0;0;8462.088
855;2885.024;5065;128.024;180.028;368;65.004;0;0;8691.08
856;3275.024;4870;128.023;60.028;368;65.004;0;0;8766.079
857;3080.024;5065;188.02;60.025;368;65.004;0;0;8826.073
858;3470.024;4670.001;196.018;0.025;368;65.004;0;0;8769.072
859;3605.025;4670.001;196.017;0.024;368;65.004;0;0;8904.071
860;3800.025;5065;196.016;0.019;223;65.004;0;0;9349.064
