,0,1,2,3,4,5,6,7,8,9,10
<<<<<<< HEAD
0,16486.18750000002,304.1209833333325,124.18433333333356,56.33343333333334,20.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,16758.181250000016,890.2453166666623,359.65173333333297,73.41673333333333,20.0,5000.0,0.0,0.0,0.0,0.0,0.0
2,15825.147750000011,910.6438833333287,435.64223333333234,25.0,20.0,5000.0,0.0,0.0,0.0,0.0,0.0
3,15652.399316666673,794.9217166666632,418.04443333333245,25.0,20.0,5000.0,0.0,0.0,0.0,0.0,0.0
4,14488.447450000014,630.1296666666632,357.1182166666657,25.0,20.0,5000.0,0.0,0.0,0.0,0.00048333333333333366,0.0
5,10844.511500000013,1004.1898499999967,1378.025350000003,25.0,20.0,5000.0,0.0,0.0,0.0,0.0018666666666666682,0.0
6,10509.918100000003,756.6890999999981,1343.2945333333366,12.0,10.833333333333334,2500.0,0.0,0.0,0.0,1325.0011166666661,0.0
7,12432.501333333339,0.002300000000000001,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1475.001016666666,0.0
8,20833.587049999995,128.69459999999995,0.0,5.00355,0.0007833333333333338,0.0,0.0,0.0,0.0,1850.0007666666677,0.0
9,23325.60048333333,353.90898333333257,0.0,330.0033500000002,188.83583333333343,0.0,0.0,7.333366666666667,0.0001,1500.0009999999997,0.00048333333333333355
10,25155.834566666676,923.6838333333302,0.0,664.169083333333,586.6671499999998,0.0,0.0,136.66670000000002,60.667716666666735,50.00196666666662,933.834699999999
11,27567.303650000027,1803.6523666666624,0.0,149.83611666666675,500.50135000000023,0.0,0.0,118.33356666666668,220.00090000000006,325.0017833333333,137.00191666666694
12,28461.46296666668,3228.001016666697,0.0,633.0863666666665,0.001033333333333334,0.0,0.0,104.0002,519.0007833333335,1475.0010166666661,886.001199999999
13,27241.751516666674,3804.0217333333703,0.0,102.50048333333332,0.0014166666666666676,0.0,0.0,1.5001166666666668,0.0,0.0020000000000000013,225.00015
14,28006.40101666667,4043.8386000000505,0.0,135.00221666666667,255.00115000000014,0.0,0.0,0.0,0.00023333333333333336,0.0020000000000000013,0.00020000000000000006
15,28222.817433333337,4106.59758333338,0.0,135.00399999999993,566.8342500000001,0.0,0.0013166666666666676,128.33350000000002,1116.6671166666667,0.0020000000000000013,14.169049999999997
16,27497.82218333335,2783.1764000000135,0.0,310.0028333333334,232.3358333333337,0.0,44.16921666666668,108.66699999999999,900.0004333333319,0.0020000000000000013,624.1682999999998
17,28805.17445000004,3650.147883333365,122.2963833333332,370.6693833333338,453.66820000000024,0.0,69.83601666666664,79.00073333333339,275.8344166666667,725.0011,569.5013666666658
18,33732.26628333334,10419.264200000114,1106.265533333329,115.92066666666659,339.8340333333335,5000.0,97.50211666666682,0.0,0.0,175.00076666666683,2.5000333333333336
